seq_id,datetime,AHU,CHW_VALVE,CHW_VALVE_POSIT,DIS_AIR_TEMP,DUCT_PRESS_ACTV,MAX_CO2_VAL,MIXED_AIR_TEMP,RTRN_AIR_TEMP,SUPPL_FAN_SP
7277,26OCT14:17:49:00,AHU_5_1,0,2.2228,79.1287,0,449.7046,81.523,76.6445,0
7278,26OCT14:17:54:00,AHU_5_1,0,2.2228,79.1287,0,449.0942,81.523,76.6445,0
7279,26OCT14:17:59:00,AHU_5_1,0,2.2662,79.1287,0,459.4702,81.433,76.6445,0
7280,26OCT14:18:04:00,AHU_5_1,0,2.2662,79.1287,0,444.2114,81.523,76.6445,0
7281,26OCT14:18:09:00,AHU_5_1,0,2.2228,79.1287,0,451.5356,81.433,76.6445,0
7282,26OCT14:18:14:00,AHU_5_1,0,2.2228,79.2367,0,439.939,81.433,76.5545,0
7283,26OCT14:18:19:00,AHU_5_1,0,2.2228,79.2367,0,444.2114,81.523,76.6445,0
7284,26OCT14:18:24:00,AHU_5_1,0,2.353,79.2367,0,449.7046,81.523,76.6445,0
7285,26OCT14:18:29:00,AHU_5_1,0,2.2228,79.2367,0,456.4185,81.523,76.6445,0
7286,26OCT14:18:34:00,AHU_5_1,0,2.2228,79.2367,0,449.7046,81.523,76.6445,0
7287,26OCT14:18:39:00,AHU_5_1,0,2.1794,79.2367,0,458.8599,81.523,76.6445,0
7288,26OCT14:18:44:00,AHU_5_1,0,2.2228,79.2367,0,477.1703,81.433,76.6445,0
7289,26OCT14:18:49:00,AHU_5_1,0,2.2228,79.3267,0,450.9253,81.523,76.6445,0
7290,26OCT14:18:54:00,AHU_5_1,0,2.2228,79.2367,0,448.4839,81.523,76.5545,0
7291,26OCT14:18:59:00,AHU_5_1,0,2.2662,79.2367,0,452.146,81.433,76.5545,0
7292,26OCT14:19:04:00,AHU_5_1,0,2.2228,79.3267,0,453.3667,81.523,76.6445,0
7293,26OCT14:19:09:00,AHU_5_1,0,2.2662,79.3267,0,457.6392,81.523,76.5545,0
7294,26OCT14:19:14:00,AHU_5_1,0,2.2228,79.3267,0,460.6908,81.433,76.6445,0
7295,26OCT14:19:19:00,AHU_5_1,0,2.2228,79.3267,0,464.3529,81.523,76.5545,0
7296,26OCT14:19:24:00,AHU_5_1,0,2.2662,79.3267,0,460.0806,81.523,76.5545,0
7297,26OCT14:19:29:00,AHU_5_1,0,2.2662,79.4167,0,480.8324,81.523,76.5545,0
7298,26OCT14:19:34:00,AHU_5_1,0,2.1794,79.4167,0,447.8735,81.523,76.5545,0
7299,26OCT14:19:39:00,AHU_5_1,0,2.2228,79.4167,0,463.1322,81.433,76.5545,0
7300,26OCT14:19:44:00,AHU_5_1,0,2.1794,79.5067,0,458.2495,81.523,76.5545,0
7301,26OCT14:19:49:00,AHU_5_1,0,2.2228,79.4167,0,465.5736,81.433,76.5545,0
7302,26OCT14:19:54:00,AHU_5_1,0,2.2228,79.4167,0,446.6528,81.433,76.4644,0
7303,26OCT14:19:59:00,AHU_5_1,0,2.2662,79.5067,0,451.5356,81.523,76.5545,0
7304,26OCT14:20:04:00,AHU_5_1,0,2.2662,79.5067,0,441.1597,81.523,76.5545,0
7305,26OCT14:20:09:00,AHU_5_1,0,2.2228,79.4167,0,462.5218,81.523,76.4644,0
7306,26OCT14:20:14:00,AHU_5_1,0,2.2228,79.4167,0,491.8187,81.433,76.4644,0
7307,26OCT14:20:19:00,AHU_5_1,0,2.3096,79.5067,0,491.8187,81.433,76.4644,0
7308,26OCT14:20:24:00,AHU_5_1,0,2.3096,79.5067,0,464.9633,81.523,76.4644,0
7309,26OCT14:20:29:00,AHU_5_1,0,2.3096,79.5067,0,455.1977,81.433,76.4644,0
7310,26OCT14:20:34:00,AHU_5_1,0,2.2228,79.5067,0,464.9633,81.523,76.4644,0
7311,26OCT14:20:39:00,AHU_5_1,0,2.1794,79.5067,0,459.4702,81.523,76.4644,0
7312,26OCT14:20:44:00,AHU_5_1,0,2.2228,79.5067,0,450.9253,81.433,76.4644,0
7313,26OCT14:20:49:00,AHU_5_1,0,2.2228,79.5968,0,452.7563,81.523,76.4644,0
7314,26OCT14:20:54:00,AHU_5_1,0,2.2228,79.5968,0,461.3012,81.523,76.4644,0
7315,26OCT14:20:59:00,AHU_5_1,0,2.3096,79.5968,0,460.6908,81.523,76.4644,0
7316,26OCT14:21:04:00,AHU_5_1,0,2.2228,79.5968,0,461.3012,81.523,76.4644,0
7317,26OCT14:21:09:00,AHU_5_1,0,2.2228,79.5968,0,451.5356,81.433,76.4644,0
7318,26OCT14:21:14:00,AHU_5_1,0,2.2662,79.5968,0,452.7563,81.523,76.3744,0
7319,26OCT14:21:19:00,AHU_5_1,0,2.2228,79.5968,0,452.7563,81.523,76.3744,0
7320,26OCT14:21:24:00,AHU_5_1,0,2.2662,79.5968,0,455.1977,81.523,76.4644,0
7321,26OCT14:21:29:00,AHU_5_1,0,2.2662,79.5968,0,458.2495,81.523,76.4644,0
7322,26OCT14:21:34:00,AHU_5_1,0,2.2662,79.5968,0,453.3667,81.631,76.4644,0
7323,26OCT14:21:39:00,AHU_5_1,0,2.2228,79.5968,0,448.4839,81.631,76.4644,0
7324,26OCT14:21:44:00,AHU_5_1,0,2.2662,79.5968,0,460.6908,81.631,76.4644,0
7325,26OCT14:21:49:00,AHU_5_1,0,2.3096,79.5968,0,450.3149,81.631,76.3744,0
7326,26OCT14:21:54:00,AHU_5_1,0,2.2662,79.5067,0,444.8218,81.631,76.4644,0
7327,26OCT14:21:59:00,AHU_5_1,0,2.2228,79.5067,0,455.1977,81.631,76.3744,0
7328,26OCT14:22:04:00,AHU_5_1,0,2.2228,79.5067,0,451.5356,81.631,76.3744,0
7329,26OCT14:22:09:00,AHU_5_1,0,2.2228,79.5067,0,464.9633,81.631,76.3744,0
7330,26OCT14:22:14:00,AHU_5_1,0,2.2228,79.5067,0,435.6666,81.631,76.2844,0
7331,26OCT14:22:19:00,AHU_5_1,0,2.2228,79.5067,0,445.4321,81.721,76.3744,0
7332,26OCT14:22:24:00,AHU_5_1,0,2.2228,79.5067,0,443.6011,81.631,76.2844,0
7333,26OCT14:22:29:00,AHU_5_1,0,2.2228,79.5067,0,438.7183,81.721,76.3744,0
7334,26OCT14:22:34:00,AHU_5_1,0,2.2228,79.5067,0,446.6528,81.631,76.3744,0
7335,26OCT14:22:39:00,AHU_5_1,0,2.2228,79.5067,0,468.015,81.721,76.2844,0
7336,26OCT14:22:44:00,AHU_5_1,0,2.2228,79.4167,0,451.5356,81.721,76.3744,0
7337,26OCT14:22:49:00,AHU_5_1,0,2.2662,79.5067,0,438.1079,81.721,76.2844,0
7338,26OCT14:22:54:00,AHU_5_1,0,2.2228,79.4167,0,454.5874,81.721,76.3744,0
7339,26OCT14:22:59:00,AHU_5_1,0,2.2662,79.4167,0,435.6666,81.721,76.2844,0
7340,26OCT14:23:04:00,AHU_5_1,0,2.2228,79.4167,0,448.4839,81.721,76.2844,0
7341,26OCT14:23:09:00,AHU_5_1,0,2.2662,79.4167,0,450.9253,81.721,76.2844,0
7342,26OCT14:23:14:00,AHU_5_1,0,2.2662,79.4167,0,429.5631,81.721,76.2844,0
7343,26OCT14:23:19:00,AHU_5_1,0,2.2228,79.4167,0,474.1185,81.631,76.2844,0
7344,26OCT14:23:24:00,AHU_5_1,0,2.3096,79.5067,0,446.0425,81.721,76.2844,0
7345,26OCT14:23:29:00,AHU_5_1,0,2.3096,79.4167,0,433.8356,81.721,76.2844,0
7346,26OCT14:23:34:00,AHU_5_1,0,2.2662,79.4167,0,444.2114,81.721,76.2844,0
7347,26OCT14:23:39:00,AHU_5_1,0,2.2662,79.5067,0,435.6666,81.721,76.1944,0
7348,26OCT14:23:44:00,AHU_5_1,0,2.1794,79.4167,0,435.0563,81.721,76.2844,0
7349,26OCT14:23:49:00,AHU_5_1,0,2.2662,79.4167,0,447.2632,81.811,76.2844,0
7350,26OCT14:23:54:00,AHU_5_1,0,2.2662,79.4167,0,443.6011,81.721,76.2844,0
7351,26OCT14:23:59:00,AHU_5_1,0,2.2662,79.4167,0,448.4839,81.721,76.1944,0
7352,27OCT14:00:04:00,AHU_5_1,0,2.2662,79.4167,0,430.1735,81.811,76.2844,0
7353,27OCT14:00:09:00,AHU_5_1,0,2.2228,79.4167,0,432.6149,81.811,76.2844,0
7354,27OCT14:00:14:00,AHU_5_1,0,2.2228,79.4167,0,438.7183,81.811,76.2844,0
7355,27OCT14:00:19:00,AHU_5_1,0,2.2228,79.4167,0,435.6666,81.811,76.1944,0
7356,27OCT14:00:24:00,AHU_5_1,0,2.3096,79.4167,0,468.015,81.811,76.2844,0
7357,27OCT14:00:29:00,AHU_5_1,0,2.2228,79.4167,0,442.3804,81.811,76.1944,0
7358,27OCT14:00:34:00,AHU_5_1,0,2.2662,79.4167,0,441.77,81.811,76.1944,0
7359,27OCT14:00:39:00,AHU_5_1,0,2.1794,79.4167,0,424.6803,81.811,76.1944,0
7360,27OCT14:00:44:00,AHU_5_1,0,2.2662,79.4167,0,433.8356,81.901,76.1944,0
7361,27OCT14:00:49:00,AHU_5_1,0,2.2662,79.4167,0,427.7321,81.811,76.1944,0
7362,27OCT14:00:54:00,AHU_5_1,0,2.2662,79.4167,0,429.5631,81.811,76.1944,0
7363,27OCT14:00:59:00,AHU_5_1,0,2.2228,79.4167,0,443.6011,81.811,76.2844,0
7364,27OCT14:01:04:00,AHU_5_1,0,2.2228,79.4167,0,449.7046,81.811,76.1944,0
7365,27OCT14:01:09:00,AHU_5_1,0,2.2662,79.3267,0,427.7321,81.811,76.1944,0
7366,27OCT14:01:14:00,AHU_5_1,0,2.2228,79.3267,0,427.1217,81.901,76.1044,0
7367,27OCT14:01:19:00,AHU_5_1,0,2.2228,79.3267,0,422.2389,81.811,76.1944,0
7368,27OCT14:01:24:00,AHU_5_1,0,2.2662,79.4167,0,427.1217,81.811,76.1944,0
7369,27OCT14:01:29:00,AHU_5_1,0,2.3096,79.3267,0,421.6285,81.811,76.1944,0
7370,27OCT14:01:34:00,AHU_5_1,0,2.2228,79.3267,0,423.4596,81.901,76.1944,0
7371,27OCT14:01:39:00,AHU_5_1,0,2.2228,79.4167,0,420.4078,81.901,76.1944,0
7372,27OCT14:01:44:00,AHU_5_1,0,2.2662,79.3267,0,421.0182,81.901,76.1944,0
7373,27OCT14:01:49:00,AHU_5_1,0,2.2228,79.4167,0,422.8492,81.901,76.1944,0
7374,27OCT14:01:54:00,AHU_5_1,0,2.2662,79.3267,0,416.1354,81.811,76.1944,0
7375,27OCT14:01:59:00,AHU_5_1,0,2.2228,79.3267,0,414.9147,81.811,76.1944,0
7376,27OCT14:02:04:00,AHU_5_1,0,2.1794,79.3267,0,422.8492,81.811,76.1044,0
7377,27OCT14:02:09:00,AHU_5_1,0,2.2228,79.3267,0,416.7457,81.901,76.1044,0
7378,27OCT14:02:14:00,AHU_5_1,0,2.2662,79.4167,0,410.0319,81.811,76.1944,0
7379,27OCT14:02:19:00,AHU_5_1,0,2.2662,79.3267,0,411.2526,81.901,76.1944,0
7380,27OCT14:02:24:00,AHU_5_1,0,2.2662,79.3267,0,420.4078,81.901,76.1944,0
7381,27OCT14:02:29:00,AHU_5_1,0,2.2228,79.3267,0,409.4215,81.901,76.1044,0
7382,27OCT14:02:34:00,AHU_5_1,0,2.2228,79.3267,0,411.2526,81.811,76.1044,0
7383,27OCT14:02:39:00,AHU_5_1,0,2.3096,79.3267,0,424.07,81.811,76.1044,0
7384,27OCT14:02:44:00,AHU_5_1,0,2.2228,79.3267,0,405.149,81.901,76.1944,0
7385,27OCT14:02:49:00,AHU_5_1,0,2.3096,79.3267,0,408.8112,81.811,76.1044,0
7386,27OCT14:02:54:00,AHU_5_1,0,2.2228,79.2367,0,422.2389,81.901,76.1044,0
7387,27OCT14:02:59:00,AHU_5_1,0,2.2228,79.2367,0,416.7457,81.901,76.1944,0
7388,27OCT14:03:04:00,AHU_5_1,0,2.2228,79.2367,0,467.4047,81.991,76.1044,0
7389,27OCT14:03:09:00,AHU_5_1,0,2.1794,79.2367,0,412.4733,81.991,76.1944,0
7390,27OCT14:03:14:00,AHU_5_1,0,2.2228,79.2367,0,425.901,81.991,76.1944,0
7391,27OCT14:03:19:00,AHU_5_1,0,2.2662,79.2367,0,416.1354,82.081,76.1044,0
7392,27OCT14:03:24:00,AHU_5_1,0,2.2228,79.1287,0,416.1354,82.081,76.1044,0
7393,27OCT14:03:29:00,AHU_5_1,0,2.2662,79.1287,0,422.2389,82.081,76.1044,0
7394,27OCT14:03:34:00,AHU_5_1,0,2.2228,79.1287,0,417.9664,81.991,76.1044,0
7395,27OCT14:03:39:00,AHU_5_1,0,2.2228,79.1287,0,435.0563,82.081,76.1044,0
7396,27OCT14:03:44:00,AHU_5_1,0,2.1794,79.1287,0,415.525,82.081,76.1044,0
7397,27OCT14:03:49:00,AHU_5_1,0,2.2228,79.1287,0,434.4459,82.171,76.1944,0
7398,27OCT14:03:54:00,AHU_5_1,0,2.2662,79.1287,0,415.525,82.081,76.1044,0
7399,27OCT14:03:59:00,AHU_5_1,0,2.1794,79.1287,0,424.07,82.171,76.0144,0
7400,27OCT14:04:04:00,AHU_5_1,0,2.2228,79.1287,0,430.1735,82.171,76.1044,0
7401,27OCT14:04:09:00,AHU_5_1,0,2.2228,79.1287,0,458.2495,82.171,76.1044,0
7402,27OCT14:04:14:00,AHU_5_1,0,2.2228,79.1287,0,430.7838,82.171,76.1044,0
7403,27OCT14:04:19:00,AHU_5_1,0,2.2662,79.0387,0,436.277,82.261,76.1044,0
7404,27OCT14:04:24:00,AHU_5_1,0,2.2228,79.0387,0,429.5631,82.171,76.1044,0
7405,27OCT14:04:29:00,AHU_5_1,0,2.2228,79.1287,0,438.7183,82.171,76.1044,0
7406,27OCT14:04:34:00,AHU_5_1,0,2.2228,79.0387,0,440.5493,82.261,76.1044,0
7407,27OCT14:04:39:00,AHU_5_1,0,2.2228,79.0387,0,435.0563,82.171,76.1044,0
7408,27OCT14:04:44:00,AHU_5_1,0,2.2228,79.1287,0,432.6149,82.171,76.0144,0
7409,27OCT14:04:49:00,AHU_5_1,0,2.2662,79.0387,0,426.5113,82.171,76.0144,0
7410,27OCT14:04:54:00,AHU_5_1,0,2.2228,79.0387,0,446.6528,82.171,76.0144,0
7411,27OCT14:04:59:00,AHU_5_1,0,2.2228,79.0387,0,439.939,82.261,76.1044,0
7412,27OCT14:05:04:00,AHU_5_1,0,2.2228,79.0387,0,441.1597,82.261,76.1044,0
7413,27OCT14:05:09:00,AHU_5_1,0,2.2662,79.0387,0,512.5706,82.261,76.0144,0
7414,27OCT14:05:14:00,AHU_5_1,0,2.3096,79.0387,0,509.5189,82.261,75.9244,0
7415,27OCT14:05:19:00,AHU_5_1,0,2.2228,79.0387,0,500.9739,82.261,76.0144,0
7416,27OCT14:05:24:00,AHU_5_1,0,2.2662,79.0387,0,509.5189,82.261,76.1044,0
7417,27OCT14:05:29:00,AHU_5_1,0,2.2228,79.0387,0,508.9085,82.261,76.0144,0
7418,27OCT14:05:34:00,AHU_5_1,0,2.2228,79.0387,0,506.4671,82.261,76.0144,0
7419,27OCT14:05:39:00,AHU_5_1,0,2.2228,78.9487,0,502.805,82.261,76.0144,0
7420,27OCT14:05:44:00,AHU_5_1,0,2.2228,79.0387,0,502.1946,82.261,76.0144,0
7421,27OCT14:05:49:00,AHU_5_1,0,2.353,78.9487,0,548.5813,82.261,76.0144,0
7422,27OCT14:05:54:00,AHU_5_1,0,2.2228,78.9487,0,532.7122,82.261,76.0144,0
7423,27OCT14:05:59:00,AHU_5_1,0,2.2228,78.9487,0,505.2464,82.261,75.9244,0
7424,27OCT14:06:04:00,AHU_5_1,0,2.2228,78.9487,0,515.012,82.4591,76.0144,0
7425,27OCT14:06:09:00,AHU_5_1,100,99.695,78.9487,0.2609,530.8811,82.6391,75.7264,0
7426,27OCT14:06:14:00,AHU_5_1,98.87,99.7385,62.6571,0.558,568.7229,76.2844,75.3663,21.99
7427,27OCT14:06:19:00,AHU_5_1,19.23,2.353,54.4663,0.5861,612.0577,73.4402,75.1863,17.29
7428,27OCT14:06:24:00,AHU_5_1,8.57,14.9007,60.1008,0.6022,588.8644,70.9559,74.8083,13.485
7429,27OCT14:06:29:00,AHU_5_1,31.155,28.1864,67.8596,0.546,588.8644,69.8578,74.5383,13.185
7430,27OCT14:06:34:00,AHU_5_1,21.875,29.489,63.5572,0.5219,620.6027,69.1377,74.3582,13.185
7431,27OCT14:06:39:00,AHU_5_1,24.335,22.5422,65.7534,0.5179,575.4368,69.4077,74.3582,13.185
7432,27OCT14:06:44:00,AHU_5_1,32.255,33.961,64.9253,0.5098,591.3058,70.0558,74.1782,13.185
7433,27OCT14:06:49:00,AHU_5_1,25.94,25.1906,64.9253,0.5139,605.9542,70.4159,74.0882,13.185
7434,27OCT14:06:54:00,AHU_5_1,31.15,32.5716,65.0153,0.5179,606.5646,70.7759,73.9982,13.185
7435,27OCT14:06:59:00,AHU_5_1,30.88,31.5296,65.1053,0.5179,621.213,70.9559,73.9982,13.185
7436,27OCT14:07:04:00,AHU_5_1,28.185,29.4455,64.5653,0.5179,613.2784,70.9559,73.8902,13.185
7437,27OCT14:07:09:00,AHU_5_1,34.74,31.3559,65.8434,0.5219,599.8507,70.9559,73.8902,13.185
7438,27OCT14:07:14:00,AHU_5_1,27.15,32.2243,63.2871,0.5179,609.6163,71.0639,73.8902,13.185
7439,27OCT14:07:19:00,AHU_5_1,31.815,28.2299,66.0234,0.5219,636.4716,71.1539,73.8002,13.185
7440,27OCT14:07:24:00,AHU_5_1,29.085,32.9189,63.8272,0.5219,616.3302,71.0639,73.7102,13.185
7441,27OCT14:07:29:00,AHU_5_1,32.12,29.6192,65.5734,0.5219,623.0441,70.9559,73.7102,13.185
7442,27OCT14:07:34:00,AHU_5_1,27.405,29.0982,64.3852,0.5259,619.9923,70.9559,73.7102,13.185
7443,27OCT14:07:39:00,AHU_5_1,35.33,33.7005,66.1134,0.5299,630.9786,70.9559,73.6202,13.185
7444,27OCT14:07:44:00,AHU_5_1,25.705,30.1836,63.7372,0.5379,651.7304,70.8659,73.6202,13.185
7445,27OCT14:07:49:00,AHU_5_1,38.15,32.7019,66.2934,0.55,665.1581,70.9559,73.6202,13.185
7446,27OCT14:07:54:00,AHU_5_1,21.855,30.4876,62.8371,0.542,684.6892,70.8659,73.5302,12.785
7447,27OCT14:07:59:00,AHU_5_1,30.01,26.1892,66.1134,0.546,669.4305,70.7759,73.6202,12.585
7448,27OCT14:08:04:00,AHU_5_1,29.64,32.8321,64.3852,0.546,656.0028,70.7759,73.5302,12.385
7449,27OCT14:08:09:00,AHU_5_1,24.675,21.9343,65.4834,0.546,656.6132,70.8659,73.5302,11.985
7450,27OCT14:08:14:00,AHU_5_1,34.785,38.0422,65.1053,0.546,637.0819,70.8659,73.5302,11.985
7451,27OCT14:08:19:00,AHU_5_1,27.17,25.0604,64.8353,0.542,664.5477,70.7759,73.5302,11.785
7452,27OCT14:08:24:00,AHU_5_1,28.825,32.3111,64.7453,0.542,640.744,70.8659,73.5302,11.785
7453,27OCT14:08:29:00,AHU_5_1,29.4,27.101,65.1953,0.542,663.327,70.8659,73.5302,11.785
7454,27OCT14:08:34:00,AHU_5_1,29.13,32.3111,64.8353,0.546,677.3651,70.9559,73.5302,11.785
7455,27OCT14:08:39:00,AHU_5_1,30.55,24.9735,65.9334,0.55,745.7244,71.0639,73.5302,11.785
7456,27OCT14:08:44:00,AHU_5_1,31.005,36.2621,64.0072,0.5339,756.1003,71.1539,73.6202,11.585
7457,27OCT14:08:49:00,AHU_5_1,22.68,19.72,65.2853,0.542,765.2556,71.2439,73.6202,11.585
7458,27OCT14:08:54:00,AHU_5_1,38.71,39.2579,65.3933,0.5339,758.5417,71.3339,73.6202,11.585
7459,27OCT14:08:59:00,AHU_5_1,24.95,23.6276,64.4753,0.5379,747.5554,71.4239,73.5302,11.585
7460,27OCT14:09:04:00,AHU_5_1,33.615,35.9582,65.1953,0.5339,778.0729,71.5139,73.6202,11.585
7461,27OCT14:09:09:00,AHU_5_1,30.445,27.4483,64.9253,0.5259,748.1658,71.604,73.6202,11.585
7462,27OCT14:09:14:00,AHU_5_1,30.285,33.8741,64.8353,0.5259,760.9832,71.784,73.6202,11.585
7463,27OCT14:09:19:00,AHU_5_1,32.77,29.185,65.4834,0.5179,781.735,72.432,73.6202,11.585
7464,27OCT14:09:24:00,AHU_5_1,25.495,26.4932,64.3852,0.5179,809.2008,71.604,73.6202,11.585
7465,27OCT14:09:29:00,AHU_5_1,36.84,36.2187,65.9334,0.5058,802.4869,71.784,73.6202,11.585
7466,27OCT14:09:34:00,AHU_5_1,27.455,25.6248,64.6553,0.4858,825.6802,72.072,73.6202,11.585
7467,27OCT14:09:39:00,AHU_5_1,32.555,35.8279,64.9253,0.4858,818.3561,72.162,73.6202,11.585
7468,27OCT14:09:44:00,AHU_5_1,29.925,25.1472,65.2853,0.4817,812.2526,71.784,73.7102,11.585
7469,27OCT14:09:49:00,AHU_5_1,32.565,36.9568,64.4753,0.4737,884.884,71.874,73.7102,11.585
7470,27OCT14:09:54:00,AHU_5_1,29.88,23.8447,65.4834,0.4697,964.2296,71.874,73.7102,11.585
7471,27OCT14:09:59:00,AHU_5_1,35,38.0856,64.5653,0.4536,1012.447,72.162,73.8002,11.585
7472,27OCT14:10:04:00,AHU_5_1,28.235,24.7565,65.0153,0.4456,1019.772,71.694,73.8902,11.89
7473,27OCT14:10:09:00,AHU_5_1,36.07,39.5618,65.1953,0.4336,1017.94,71.784,73.8002,15.9
7474,27OCT14:10:14:00,AHU_5_1,28.71,22.629,65.2853,0.4577,1191.28,71.874,73.7102,16.6
7475,27OCT14:10:19:00,AHU_5_1,37.29,40.1262,65.1053,0.4657,1269.405,71.4239,73.7102,16.6
7476,27OCT14:10:24:00,AHU_5_1,25.155,20.3713,65.0153,0.4536,1299.312,71.784,73.6202,16.6
7477,27OCT14:10:29:00,AHU_5_1,42.645,42.4708,65.6634,0.6262,1242.549,71.1539,73.6202,17.23
7478,27OCT14:10:34:00,AHU_5_1,22.66,20.9357,64.5653,0.5219,1020.382,71.5139,73.6202,18.795
7479,27OCT14:10:39:00,AHU_5_1,43.85,42.905,67.0315,0.6303,1000.24,71.3339,73.5302,21.25
7480,27OCT14:10:44:00,AHU_5_1,19.29,22.7158,63.1971,0.6463,981.3195,70.5058,73.5302,22.675
7481,27OCT14:10:49:00,AHU_5_1,30.27,26.6234,67.3915,0.7266,991.0851,71.0639,73.5302,23.21
7482,27OCT14:10:54:00,AHU_5_1,34.05,37.1304,64.9253,0.9635,1036.251,70.8659,73.5302,25.635
7483,27OCT14:10:59:00,AHU_5_1,37.5,34.8293,65.2853,0.6222,1104.61,70.9559,73.5302,24.34
7484,27OCT14:11:04:00,AHU_5_1,33.3,37.4778,63.7372,0.5179,1106.441,70.6859,73.5302,22.55
7485,06OCT14:18:43:00,AHU_5_1,0,2.2228,65.5734,0,630.9786,69.2277,73.2601,0
7486,06OCT14:18:48:00,AHU_5_1,0,2.2228,65.8434,0,654.7821,68.8497,73.2601,0
7487,06OCT14:18:53:00,AHU_5_1,0,2.1794,66.2034,0,639.5233,68.6697,73.3501,0
7488,06OCT14:18:58:00,AHU_5_1,0,2.2228,66.3834,0,635.8612,68.5797,73.3501,0
7489,06OCT14:19:03:00,AHU_5_1,0,2.2228,66.7615,0,629.1476,68.3996,73.3501,0
7490,06OCT14:19:08:00,AHU_5_1,0,2.1794,67.0315,0,659.6649,68.3996,73.4402,0
7491,06OCT14:19:13:00,AHU_5_1,0,2.3096,67.3015,0,616.3302,68.3096,73.5302,0
7492,06OCT14:19:18:00,AHU_5_1,0,2.2228,67.3915,0,615.1095,68.3096,73.4402,0
7493,06OCT14:19:23:00,AHU_5_1,0,2.2662,67.7516,0,623.6544,68.3096,73.6202,0
7494,06OCT14:19:28:00,AHU_5_1,0,2.2228,67.9496,0,616.9406,68.3096,73.5302,0
7495,06OCT14:19:33:00,AHU_5_1,0,2.2228,68.2196,0,608.3956,68.3096,73.7102,0
7496,06OCT14:19:38:00,AHU_5_1,0,2.2228,68.3996,0,602.2921,68.3096,73.6202,0
7497,06OCT14:19:43:00,AHU_5_1,0,2.2662,68.5797,0,650.5096,68.3096,73.7102,0
7498,06OCT14:19:48:00,AHU_5_1,0,2.2662,68.8497,0,617.5509,68.4896,73.7102,0
7499,06OCT14:19:53:00,AHU_5_1,0,2.2662,69.0477,0,609.006,68.3996,73.7102,0
7500,06OCT14:19:58:00,AHU_5_1,0,2.3096,69.2277,0,612.6681,68.4896,73.8002,0
7501,06OCT14:20:03:00,AHU_5_1,0,2.2228,69.4077,0,613.2784,68.4896,73.8002,0
7502,06OCT14:20:08:00,AHU_5_1,0,2.2228,69.4978,0,616.3302,68.5797,73.8002,0
7503,06OCT14:20:13:00,AHU_5_1,0,2.1794,69.6778,0,629.7579,68.5797,73.8002,0
7504,06OCT14:20:18:00,AHU_5_1,0,2.2662,69.9478,0,618.1612,68.5797,73.8902,0
7505,06OCT14:20:23:00,AHU_5_1,0,2.2228,69.9478,0,651.7304,68.5797,73.8902,0
7506,06OCT14:20:28:00,AHU_5_1,0,2.2228,70.1458,0,634.0304,68.7597,73.8902,0
7507,06OCT14:20:33:00,AHU_5_1,0,2.2662,70.3258,0,671.2616,68.7597,73.9982,0
7508,06OCT14:20:38:00,AHU_5_1,0,2.353,70.5058,0,650.5096,68.8497,73.8902,0
7509,06OCT14:20:43:00,AHU_5_1,0,2.2228,70.5959,0,616.3302,68.8497,73.9982,0
7510,06OCT14:20:48:00,AHU_5_1,0,2.2228,70.6859,0,649.8993,68.9577,73.9982,0
7511,06OCT14:20:53:00,AHU_5_1,0,2.2228,70.8659,0,613.2784,69.0477,74.0882,0
7512,06OCT14:20:58:00,AHU_5_1,0,2.3096,70.9559,0,616.9406,69.0477,73.9982,0
7513,06OCT14:21:03:00,AHU_5_1,0,2.2662,71.1539,0,627.9269,69.2277,73.9982,0
7514,06OCT14:21:08:00,AHU_5_1,0,2.2228,71.2439,0,654.1717,69.2277,74.0882,0
7515,06OCT14:21:13:00,AHU_5_1,0,2.2228,71.3339,0,613.8888,69.3177,74.0882,0
7516,06OCT14:21:18:00,AHU_5_1,0,2.2662,71.4239,0,609.006,69.4077,74.0882,0
7517,06OCT14:21:23:00,AHU_5_1,0,2.2228,71.604,0,605.9542,69.4978,74.1782,0
7518,06OCT14:21:28:00,AHU_5_1,0,2.2662,71.694,0,632.8097,69.5878,74.0882,0
7519,06OCT14:21:33:00,AHU_5_1,0,2.2662,71.784,0,617.5509,69.5878,74.1782,0
7520,06OCT14:21:38:00,AHU_5_1,0,2.1794,71.874,0,613.8888,69.6778,74.0882,0
7521,06OCT14:21:43:00,AHU_5_1,0,2.3096,71.964,0,647.4579,69.8578,74.1782,0
7522,06OCT14:21:48:00,AHU_5_1,0,2.2228,72.162,0,616.3302,69.8578,74.1782,0
7523,06OCT14:21:53:00,AHU_5_1,0,2.2228,72.162,0,618.1612,69.8578,74.1782,0
7524,06OCT14:21:58:00,AHU_5_1,0,2.1794,72.342,0,621.213,69.9478,74.1782,0
7525,06OCT14:22:03:00,AHU_5_1,0,2.2228,72.432,0,616.3302,70.1458,74.2682,0
7526,06OCT14:22:08:00,AHU_5_1,0,2.2228,72.432,0,603.5128,70.1458,74.2682,0
7527,06OCT14:22:13:00,AHU_5_1,0,2.2228,72.6121,0,604.1232,70.2358,74.2682,0
7528,06OCT14:22:18:00,AHU_5_1,0,2.2662,72.7021,0,606.5646,70.4159,74.3582,0
7529,06OCT14:22:23:00,AHU_5_1,0,2.2662,72.7021,0,598.63,70.4159,74.3582,0
