datetime,AHU,CHW_VALVE,CHW_VALVE_POSIT,DIS_AIR_TEMP,DUCT_PRESS_ACTV,MAX_CO2_VAL,MIXED_AIR_TEMP,RTRN_AIR_TEMP,SUPPL_FAN_SP
03Oct2014 10:33:00,AHU_5_2,85.66,27.2747,51.1195,0.4617,0,65.8434,70.5959,10.56
03Oct2014 10:38:00,AHU_5_2,23.625,35.0898,56.7181,0.4657,0,66.4734,70.5058,10.56
03Oct2014 10:43:00,AHU_5_2,37.73,44.2075,56.4481,0.4577,0,66.9415,70.5058,10.56
03Oct2014 10:48:00,AHU_5_2,44.47,60.7062,57.2762,0.4577,0,67.3015,70.5959,10.875
03Oct2014 10:53:00,AHU_5_2,69.465,101.3015,57.0781,0.4577,0,67.8596,70.6859,10.875
03Oct2014 10:58:00,AHU_5_2,100,101.2581,54.4679,0.4577,0,67.3015,70.7759,10.875
03Oct2014 11:03:00,AHU_5_2,100,60.7496,52.7397,0.4617,0,66.4734,70.7759,10.875
03Oct2014 11:08:00,AHU_5_2,53.2,40.6907,54.7379,0.4617,0,66.4734,70.7759,10.875
03Oct2014 11:13:00,AHU_5_2,38.545,60.5759,58.0862,0.4577,0,67.4815,70.7759,10.875
03Oct2014 11:18:00,AHU_5_2,68.345,60.5759,55.368,0.5339,0,67.3915,70.7759,13.38
03Oct2014 11:23:00,AHU_5_2,68.02,77.8561,53.1897,0.4817,0,66.4734,70.7759,13.38
03Oct2014 11:28:00,AHU_5_2,30.79,39.475,56.3581,0.4817,0,66.9415,70.6859,13.38
03Oct2014 11:33:00,AHU_5_2,37.745,33.136,57.7262,0.4777,0,67.7516,70.7759,13.38
03Oct2014 11:38:00,AHU_5_2,68.905,60.6627,59.9944,0.4617,0,68.8497,70.7759,13.38
03Oct2014 11:43:00,AHU_5_2,100,101.3449,58.4463,0.4536,0,68.8497,70.8659,13.99
03Oct2014 11:48:00,AHU_5_2,100,101.3449,55.998,0.4456,0,68.4896,70.9559,14.58
03Oct2014 11:53:00,AHU_5_2,100,101.2581,53.0097,0.4496,0,67.9496,71.0639,15.065
20Oct2014 21:39:00,AHU_5_2,0,1.832,71.0115,0,0,68.5797,74.3582,0
20Oct2014 21:44:00,AHU_5_2,0,2.0057,71.1915,0,0,68.6697,74.3582,0
20Oct2014 21:49:00,AHU_5_2,0,1.7452,71.1915,0,0,68.8497,74.4482,0
20Oct2014 21:54:00,AHU_5_2,0,1.832,71.2816,0,0,68.9577,74.4482,0
20Oct2014 21:59:00,AHU_5_2,0,1.832,71.3716,0,0,69.1377,74.4482,0
20Oct2014 22:04:00,AHU_5_2,0,1.8754,71.5516,0,0,69.2277,74.4482,0
20Oct2014 22:09:00,AHU_5_2,0,1.7886,71.6596,0,0,69.2277,74.5383,0
20Oct2014 22:14:00,AHU_5_2,0,1.832,71.7496,0,0,69.3177,74.5383,0
20Oct2014 22:19:00,AHU_5_2,0,1.9188,71.8396,0,0,69.4978,74.6283,0
20Oct2014 22:24:00,AHU_5_2,0,1.9623,71.9296,0,0,69.4978,74.6283,0
20Oct2014 22:29:00,AHU_5_2,0,1.832,72.0196,0,0,69.6778,74.6283,0
20Oct2014 22:34:00,AHU_5_2,0,1.832,72.1997,0,0,69.7678,74.6283,0
20Oct2014 22:39:00,AHU_5_2,0,1.7886,72.1997,0,0,69.9478,74.7183,0
20Oct2014 22:44:00,AHU_5_2,0,1.832,72.3797,0,0,69.9478,74.7183,0
20Oct2014 22:49:00,AHU_5_2,0,1.9188,72.4697,0,0,70.0558,74.7183,0
20Oct2014 22:54:00,AHU_5_2,0,1.9623,72.6497,0,0,70.2358,74.8083,0
20Oct2014 22:59:00,AHU_5_2,0,1.832,72.7577,0,0,70.3258,74.7183,0
20Oct2014 23:04:00,AHU_5_2,0,1.9188,72.7577,0,0,70.5058,74.7183,0
20Oct2014 23:09:00,AHU_5_2,0,1.832,72.7577,0,0,70.5959,74.7183,0
20Oct2014 23:14:00,AHU_5_2,0,1.832,72.9377,0,0,70.5959,74.7183,0
20Oct2014 23:19:00,AHU_5_2,0,1.832,73.0277,0,0,70.7759,74.8083,0
20Oct2014 23:24:00,AHU_5_2,0,1.832,73.0277,0,0,70.7759,74.8083,0
20Oct2014 23:29:00,AHU_5_2,0,1.832,73.1177,0,0,70.8659,74.8083,0
20Oct2014 23:34:00,AHU_5_2,0,1.832,73.2078,0,0,71.0639,74.8083,0
20Oct2014 23:39:00,AHU_5_2,0,1.8754,73.2978,0,0,71.0639,74.8083,0
20Oct2014 23:44:00,AHU_5_2,0,1.832,73.2978,0,0,71.2439,74.8083,0
20Oct2014 23:49:00,AHU_5_2,0,1.8754,73.4778,0,0,71.2439,74.8083,0
20Oct2014 23:54:00,AHU_5_2,0,1.8754,73.4778,0,0,71.4239,74.8983,0
20Oct2014 23:59:00,AHU_5_2,0,1.8754,73.5678,0,0,71.604,74.8083,0
21Oct2014 0:04:00,AHU_5_2,0,1.7886,73.6578,0,0,71.604,74.8083,0
21Oct2014 0:09:00,AHU_5_2,0,1.9623,73.7478,0,0,71.604,74.8983,0
21Oct2014 0:14:00,AHU_5_2,0,1.832,73.7478,0,0,71.874,74.8983,0
21Oct2014 0:19:00,AHU_5_2,0,1.8754,73.8558,0,0,71.874,74.8983,0
21Oct2014 0:24:00,AHU_5_2,0,1.832,73.8558,0,0,72.072,75.0063,0
21Oct2014 0:29:00,AHU_5_2,0,1.9188,74.0358,0,0,72.162,74.8983,0
21Oct2014 0:34:00,AHU_5_2,0,1.832,74.0358,0,0,72.072,75.0063,0
21Oct2014 0:39:00,AHU_5_2,0,1.7886,74.0358,0,0,72.162,75.0063,0
21Oct2014 0:44:00,AHU_5_2,0,1.8754,74.1258,0,0,72.432,75.0063,0
21Oct2014 0:49:00,AHU_5_2,0,1.832,74.3059,0,0,72.432,75.0063,0
21Oct2014 0:54:00,AHU_5_2,0,1.7886,74.2159,0,0,72.5221,74.8983,0
21Oct2014 0:59:00,AHU_5_2,0,1.832,74.3059,0,0,72.6121,75.0063,0
21Oct2014 1:04:00,AHU_5_2,0,1.9188,74.3959,0,0,72.7021,75.0063,0
21Oct2014 1:09:00,AHU_5_2,0,2.0057,74.3059,0,0,72.7921,75.0063,0
21Oct2014 1:14:00,AHU_5_2,0,1.832,74.3959,0,0,72.8821,75.0063,0
21Oct2014 1:19:00,AHU_5_2,0,1.9188,74.4859,0,0,72.9721,75.0963,0
21Oct2014 1:24:00,AHU_5_2,0,1.8754,74.5759,0,0,73.0801,75.0963,0
21Oct2014 1:29:00,AHU_5_2,0,1.832,74.5759,0,0,73.1701,75.0963,0
21Oct2014 1:34:00,AHU_5_2,0,1.832,74.6659,0,0,73.2601,75.0963,0
21Oct2014 1:39:00,AHU_5_2,0,1.832,74.5759,0,0,73.2601,75.0963,0
21Oct2014 1:44:00,AHU_5_2,0,1.7886,74.6659,0,0,73.3501,75.0963,0
21Oct2014 1:49:00,AHU_5_2,0,1.832,74.7559,0,0,73.5302,75.0963,0
21Oct2014 1:54:00,AHU_5_2,0,1.832,74.7559,0,0,73.6202,75.0963,0
21Oct2014 1:59:00,AHU_5_2,0,1.832,74.8639,0,0,73.6202,75.0963,0
21Oct2014 2:04:00,AHU_5_2,0,1.832,74.8639,0,0,73.7102,75.1863,0
21Oct2014 2:09:00,AHU_5_2,0,1.832,74.9539,0,0,73.8002,75.1863,0
21Oct2014 2:14:00,AHU_5_2,0,1.7886,74.9539,0,0,73.8002,75.1863,0
21Oct2014 2:19:00,AHU_5_2,0,1.7886,75.0439,0,0,73.8902,75.1863,0
21Oct2014 2:24:00,AHU_5_2,0,1.7886,75.0439,0,0,73.9982,75.1863,0
21Oct2014 2:29:00,AHU_5_2,0,1.832,75.1339,0,0,73.9982,75.1863,0
21Oct2014 2:34:00,AHU_5_2,0,1.9623,75.1339,0,0,74.0882,75.1863,0
21Oct2014 2:39:00,AHU_5_2,0,1.832,75.1339,0,0,74.2682,75.1863,0
21Oct2014 2:44:00,AHU_5_2,0,1.832,75.224,0,0,74.2682,75.2763,0
21Oct2014 2:49:00,AHU_5_2,0,1.7886,75.314,0,0,74.3582,75.2763,0
21Oct2014 2:54:00,AHU_5_2,0,1.7886,75.224,0,0,74.4482,75.1863,0
21Oct2014 2:59:00,AHU_5_2,0,1.7886,75.224,0,0,74.5383,75.2763,0
21Oct2014 3:04:00,AHU_5_2,0,1.7886,75.404,0,0,74.6283,75.2763,0
21Oct2014 3:09:00,AHU_5_2,0,1.832,75.404,0,0,74.6283,75.3663,0
21Oct2014 3:14:00,AHU_5_2,0,1.832,75.404,0,0,74.7183,75.2763,0
21Oct2014 3:19:00,AHU_5_2,0,1.832,75.494,0,0,74.8983,75.2763,0
21Oct2014 3:24:00,AHU_5_2,0,1.8754,75.404,0,0,74.8083,75.3663,0
21Oct2014 3:29:00,AHU_5_2,0,1.7886,75.494,0,0,74.8983,75.2763,0
21Oct2014 3:34:00,AHU_5_2,0,1.7886,75.494,0,0,75.0063,75.2763,0
21Oct2014 3:39:00,AHU_5_2,0,1.832,75.584,0,0,75.0963,75.2763,0
21Oct2014 3:44:00,AHU_5_2,0,1.9623,75.674,0,0,75.1863,75.2763,0
21Oct2014 3:49:00,AHU_5_2,0,1.7886,75.674,0,0,75.1863,75.3663,0
21Oct2014 3:54:00,AHU_5_2,0,1.7886,75.674,0,0,75.1863,75.3663,0
21Oct2014 3:59:00,AHU_5_2,0,1.832,75.764,0,0,75.2763,75.3663,0
21Oct2014 4:04:00,AHU_5_2,0,1.7886,75.764,0,0,75.4563,75.3663,0
21Oct2014 4:09:00,AHU_5_2,0,1.832,75.764,0,0,75.4563,75.3663,0
21Oct2014 4:14:00,AHU_5_2,0,1.7886,75.764,0,0,75.4563,75.3663,0
21Oct2014 4:19:00,AHU_5_2,0,1.7886,75.872,0,0,75.5464,75.4563,0
21Oct2014 4:24:00,AHU_5_2,0,1.832,75.872,0,0,75.6364,75.3663,0
21Oct2014 4:29:00,AHU_5_2,0,1.7886,75.962,0,0,75.6364,75.4563,0
21Oct2014 4:34:00,AHU_5_2,0,1.7886,75.962,0,0,75.6364,75.3663,0
21Oct2014 4:39:00,AHU_5_2,0,1.7886,76.052,0,0,75.8344,75.3663,0
21Oct2014 4:44:00,AHU_5_2,0,1.8754,76.052,0,0,75.8344,75.3663,0
21Oct2014 4:49:00,AHU_5_2,0,1.8754,76.052,0,0,75.9244,75.4563,0
21Oct2014 4:54:00,AHU_5_2,0,1.832,76.142,0,0,76.0144,75.3663,0
21Oct2014 4:59:00,AHU_5_2,0,1.9188,76.2321,0,0,76.0144,75.4563,0
21Oct2014 5:04:00,AHU_5_2,0,1.832,76.142,0,0,76.0144,75.4563,0
21Oct2014 5:09:00,AHU_5_2,0,1.9188,76.142,0,0,76.1944,75.4563,0
21Oct2014 5:14:00,AHU_5_2,0,1.7886,76.2321,0,0,76.2844,75.4563,0
21Oct2014 5:19:00,AHU_5_2,0,1.7886,76.2321,0,0,76.2844,75.4563,0
21Oct2014 5:24:00,AHU_5_2,0,1.832,76.2321,0,0,76.2844,75.4563,0
21Oct2014 5:29:00,AHU_5_2,0,1.7886,76.3221,0,0,76.2844,75.3663,0
21Oct2014 5:34:00,AHU_5_2,0,1.7886,76.2321,0,0,76.3744,75.4563,0
21Oct2014 5:39:00,AHU_5_2,0,1.9623,76.3221,0,0,76.4644,75.5464,0
21Oct2014 5:44:00,AHU_5_2,0,1.832,76.2321,0,0,76.5545,75.5464,0
21Oct2014 5:49:00,AHU_5_2,0,1.832,76.4121,0,0,76.4644,75.5464,0
21Oct2014 5:54:00,AHU_5_2,0,1.9188,76.3221,0,0,76.5545,75.4563,0
21Oct2014 5:59:00,AHU_5_2,0,1.832,76.3221,0,0,76.5545,75.4563,0
21Oct2014 6:04:00,AHU_5_2,0,1.832,76.3221,0,0,76.7525,75.4563,0
21Oct2014 6:09:00,AHU_5_2,85.6,1.832,76.4121,0.1807,0,76.1044,75.4563,1.795
21Oct2014 6:14:00,AHU_5_2,63.145,98.3057,57.3661,0.3693,0,73.8002,73.7102,8.575
21Oct2014 6:19:00,AHU_5_2,19.225,29.7929,56.8081,0.3332,0,73.2601,73.0801,10.63
21Oct2014 6:24:00,AHU_5_2,49.9,35.3069,61.8126,0.3774,0,72.6121,72.6121,12.255
21Oct2014 6:29:00,AHU_5_2,9.495,32.0506,58.3563,0.3934,0,72.072,72.342,13.605
21Oct2014 6:34:00,AHU_5_2,39.16,33.8741,63.1627,0.4095,0,71.964,72.162,14.485
21Oct2014 6:39:00,AHU_5_2,22.865,26.2761,61.6326,0.4416,0,71.3339,71.964,15.125
21Oct2014 6:44:00,AHU_5_2,30.205,41.9498,60.8045,0.4496,0,70.8659,71.784,15.125
21Oct2014 6:49:00,AHU_5_2,40.1,20.241,63.9908,0.4536,0,71.0639,71.784,15.125
21Oct2014 6:54:00,AHU_5_2,11.7,10.8194,64.8909,0.4577,0,70.5959,71.694,15.125
21Oct2014 6:59:00,AHU_5_2,30.015,36.4358,64.5309,0.4536,0,70.4159,71.604,15.125
21Oct2014 7:04:00,AHU_5_2,25.585,11.9049,66.5471,0.4577,0,70.4159,71.604,15.125
21Oct2014 7:09:00,AHU_5_2,17.08,37.8685,62.9827,0.4577,0,70.4159,71.604,15.125
21Oct2014 7:14:00,AHU_5_2,37.19,14.727,67.4472,0.4577,0,70.2358,71.604,15.125
21Oct2014 7:19:00,AHU_5_2,13.545,31.3125,63.0727,0.4617,0,69.8578,71.604,15.125
21Oct2014 7:24:00,AHU_5_2,36.215,23.9315,65.989,0.4617,0,69.7678,71.5139,15.125
21Oct2014 7:29:00,AHU_5_2,13.3,17.5057,64.9989,0.4657,0,69.6778,71.5139,15.125
21Oct2014 7:34:00,AHU_5_2,32.39,32.4848,64.8009,0.4657,0,69.5878,71.5139,15.125
21Oct2014 7:39:00,AHU_5_2,21.66,14.5533,65.809,0.4657,0,69.4978,71.604,15.125
21Oct2014 7:44:00,AHU_5_2,19.36,36.9568,63.3608,0.4617,0,69.4978,71.604,15.125
21Oct2014 7:49:00,AHU_5_2,30.01,13.5113,66.4571,0.4697,0,69.3177,71.5139,15.125
21Oct2014 7:54:00,AHU_5_2,16.055,35.3503,63.3608,0.4657,0,69.1377,71.5139,15.125
21Oct2014 7:59:00,AHU_5_2,34.15,14.9875,66.9071,0.4657,0,69.1377,71.5139,15.125
21Oct2014 8:04:00,AHU_5_2,13.6,32.5716,63.0727,0.4657,0,69.0477,71.5139,15.125
21Oct2014 8:09:00,AHU_5_2,34.71,18.9819,66.9971,0.4697,0,69.0477,71.5139,15.125
21Oct2014 8:14:00,AHU_5_2,13.91,26.2326,63.1627,0.4697,0,68.9577,71.5139,15.125
21Oct2014 8:19:00,AHU_5_2,33.455,20.1976,66.7271,0.4657,0,68.8497,71.5139,15.125
21Oct2014 8:24:00,AHU_5_2,15.335,24.5828,64.1708,0.4737,0,68.7597,71.5139,15.125
21Oct2014 8:29:00,AHU_5_2,34.685,27.101,65.449,0.4697,0,68.7597,71.5139,15.125
21Oct2014 8:34:00,AHU_5_2,13.01,15.8559,64.8009,0.4737,0,68.7597,71.5139,15.125
21Oct2014 8:39:00,AHU_5_2,32.3,29.489,65.359,0.4697,0,68.6697,71.5139,15.125
21Oct2014 8:44:00,AHU_5_2,15.805,16.3769,65.1789,0.4737,0,68.5797,71.5139,15.125
21Oct2014 8:49:00,AHU_5_2,31.085,32.3979,64.7109,0.4697,0,68.5797,71.5139,15.125
21Oct2014 8:54:00,AHU_5_2,16.93,15.1612,64.9989,0.4737,0,68.4896,71.604,15.125
21Oct2014 8:59:00,AHU_5_2,26.97,30.7481,64.5309,0.4737,0,68.4896,71.5139,15.125
21Oct2014 9:04:00,AHU_5_2,36.555,34.5688,62.2627,0.4777,0,68.5797,71.5139,15.125
21Oct2014 9:09:00,AHU_5_2,25.2,20.8923,62.5327,0.4777,0,68.3996,71.604,15.125
21Oct2014 9:14:00,AHU_5_2,25.875,39.8223,60.5345,0.4697,0,68.3996,71.604,15.315
21Oct2014 9:19:00,AHU_5_2,35.615,20.3279,63.6308,0.4737,0,68.3996,71.5139,15.315
21Oct2014 9:24:00,AHU_5_2,18.705,38.9106,60.0844,0.4737,0,68.3996,71.5139,15.315
21Oct2014 9:29:00,AHU_5_2,38.115,26.1892,63.9908,0.4617,0,68.3996,71.5139,15.315
21Oct2014 9:34:00,AHU_5_2,22.19,23.5842,61.2546,0.4617,0,68.3096,71.5139,15.315
21Oct2014 9:39:00,AHU_5_2,26.57,39.8657,61.1645,0.4617,0,68.3096,71.4239,15.315
21Oct2014 9:44:00,AHU_5_2,35.23,19.1556,63.9908,0.4617,0,68.3096,71.5139,15.315
21Oct2014 9:49:00,AHU_5_2,19.42,39.3447,60.0844,0.4536,0,68.3996,71.5139,15.475
21Oct2014 9:54:00,AHU_5_2,38.21,24.8867,63.9008,0.4536,0,68.4896,71.604,15.545
21Oct2014 9:59:00,AHU_5_2,20.935,26.7537,60.8945,0.4496,0,68.3996,71.5139,15.7
21Oct2014 10:04:00,AHU_5_2,31.825,38.3895,61.9026,0.4536,0,68.3996,71.5139,16.08
21Oct2014 10:09:00,AHU_5_2,31.775,20.3713,62.9827,0.4456,0,68.4896,71.5139,16.165
21Oct2014 10:14:00,AHU_5_2,21.325,40.517,60.2644,0.55,0,68.5797,71.604,20.08
21Oct2014 10:19:00,AHU_5_2,38.73,24.0184,63.9008,0.5339,0,68.6697,71.5139,19.66
21Oct2014 10:24:00,AHU_5_2,22.085,31.4862,60.6245,0.5339,0,68.4896,71.604,19.66
21Oct2014 10:29:00,AHU_5_2,36.79,31.6164,62.7127,0.5299,0,68.4896,71.604,19.66
21Oct2014 10:34:00,AHU_5_2,25.72,24.1486,62.4427,0.5219,0,68.5797,71.604,19.66
21Oct2014 10:39:00,AHU_5_2,27.295,40.0394,60.6245,0.5139,0,68.7597,71.604,19.66
21Oct2014 10:44:00,AHU_5_2,35.785,24.192,63.3608,0.4978,0,68.7597,71.694,19.66
21Oct2014 10:49:00,AHU_5_2,23.655,37.3909,60.4445,0.4657,0,68.8497,71.694,19.66
21Oct2014 10:54:00,AHU_5_2,39.1,29.7495,63.7208,0.4496,0,69.0477,71.694,19.66
21Oct2014 10:59:00,AHU_5_2,24.915,27.0576,61.6326,0.4215,0,69.1377,71.694,20.395
21Oct2014 11:04:00,AHU_5_2,31.625,41.9498,60.8945,0.5379,0,69.3177,71.694,27.715
21Oct2014 11:09:00,AHU_5_2,37.68,29.8363,63.1627,0.542,0,69.4077,71.604,28.825
21Oct2014 11:14:00,AHU_5_2,29.8,40.4736,60.7145,0.5379,0,69.4978,71.604,28.825
21Oct2014 11:19:00,AHU_5_2,39.205,34.6122,62.7127,0.5259,0,69.5878,71.604,28.825
21Oct2014 11:24:00,AHU_5_2,31.34,32.1808,62.2627,0.5058,0,69.5878,71.604,28.825
21Oct2014 11:29:00,AHU_5_2,45.325,39.8657,58.8063,0.4978,0,69.5878,71.604,28.825
21Oct2014 11:34:00,AHU_5_2,43.96,35.8279,60.0844,0.4938,0,69.5878,71.5139,28.825
21Oct2014 11:39:00,AHU_5_2,36.665,44.8153,58.3563,0.5058,0,69.5878,71.4239,28.825
21Oct2014 11:44:00,AHU_5_2,43.505,42.8181,59.1663,0.5018,0,69.6778,71.4239,28.825
21Oct2014 11:49:00,AHU_5_2,40.94,43.7733,58.4463,0.4978,0,69.4077,71.4239,28.825
21Oct2014 11:54:00,AHU_5_2,25.1,38.3027,59.8144,0.4938,0,69.6778,71.3339,28.825
21Oct2014 11:59:00,AHU_5_2,57.26,27.3615,63.2527,0.4737,0,69.7678,71.4239,28.825
21Oct2014 12:04:00,AHU_5_2,42.365,39.996,59.6344,0.5901,0,70.0558,71.3339,28.825
21Oct2014 12:09:00,AHU_5_2,21.235,45.2929,58.2662,0.5821,0,69.9478,71.2439,33.34
21Oct2014 12:14:00,AHU_5_2,41.025,34.482,63.5408,0.566,0,69.9478,71.1539,32.205
21Oct2014 12:19:00,AHU_5_2,55.655,31.9203,62.8927,0.7065,0,69.9478,71.2439,31.775
21Oct2014 12:24:00,AHU_5_2,38.385,42.384,58.4463,0.6222,0,69.9478,71.2439,35.6
21Oct2014 12:29:00,AHU_5_2,43.87,45.3364,58.5363,0.5901,0,69.9478,71.2439,34.16
21Oct2014 12:34:00,AHU_5_2,38.74,40.6907,59.4364,0.566,0,69.9478,71.1539,32.92
21Oct2014 12:39:00,AHU_5_2,43.13,44.4246,58.7163,0.554,0,69.9478,71.1539,32.08
21Oct2014 12:44:00,AHU_5_2,38.165,39.996,59.4364,0.5339,0,69.8578,71.1539,31.725
21Oct2014 12:49:00,AHU_5_2,43.85,43.7299,58.7163,0.5339,0,69.9478,71.0639,31.725
21Oct2014 12:54:00,AHU_5_2,38.78,43.6431,58.8963,0.5299,0,69.8578,71.0639,31.725
21Oct2014 12:59:00,AHU_5_2,38.78,40.9946,59.3464,0.5299,0,69.8578,71.0639,31.725
21Oct2014 13:04:00,AHU_5_2,43.99,40.9078,59.0763,0.5259,0,69.8578,71.1539,31.725
21Oct2014 13:09:00,AHU_5_2,38.56,43.9036,58.4463,0.5259,0,69.8578,71.1539,31.725
21Oct2014 13:14:00,AHU_5_2,44.205,40.0394,59.5264,0.5259,0,69.8578,71.0639,31.725
21Oct2014 13:19:00,AHU_5_2,38.415,44.4246,58.8963,0.5299,0,70.0558,71.1539,31.725
21Oct2014 13:24:00,AHU_5_2,43.43,40.0394,59.0763,0.5259,0,69.9478,71.0639,31.725
21Oct2014 13:29:00,AHU_5_2,38.285,44.0338,58.6263,0.5299,0,69.7678,71.1539,31.725
21Oct2014 13:34:00,AHU_5_2,41.27,40.4302,59.4364,0.5299,0,69.7678,71.1539,31.725
21Oct2014 13:39:00,AHU_5_2,43.065,42.905,58.8963,0.5299,0,69.7678,71.1539,31.725
21Oct2014 13:44:00,AHU_5_2,43.065,42.8616,58.8963,0.5259,0,69.9478,71.0639,31.725
21Oct2014 13:49:00,AHU_5_2,43.065,42.8616,58.7163,0.5299,0,69.9478,71.2439,31.725
21Oct2014 13:54:00,AHU_5_2,43.065,42.8616,58.8063,0.5259,0,69.9478,71.1539,31.725
21Oct2014 13:59:00,AHU_5_2,43.065,42.8616,58.6263,0.5259,0,69.8578,71.1539,31.725
21Oct2014 14:04:00,AHU_5_2,43.065,42.8181,58.7163,0.5299,0,69.9478,71.2439,31.725
21Oct2014 14:09:00,AHU_5_2,43.065,42.8616,58.8963,0.5259,0,69.8578,71.2439,31.725
21Oct2014 14:14:00,AHU_5_2,43.065,42.9918,59.0763,0.5299,0,69.7678,71.2439,31.725
21Oct2014 14:19:00,AHU_5_2,43.065,42.8616,58.8063,0.5299,0,69.8578,71.2439,31.725
21Oct2014 14:24:00,AHU_5_2,43.065,42.8616,58.6263,0.5299,0,69.7678,71.2439,31.725
21Oct2014 14:29:00,AHU_5_2,43.065,42.905,58.7163,0.5339,0,69.9478,71.2439,31.725
21Oct2014 14:34:00,AHU_5_2,43.065,42.8616,58.6263,0.5299,0,69.9478,71.2439,31.725
21Oct2014 14:39:00,AHU_5_2,43.065,42.9918,58.8063,0.5299,0,69.8578,71.2439,31.725
21Oct2014 14:44:00,AHU_5_2,43.065,42.8616,58.8963,0.5299,0,69.9478,71.2439,31.725
21Oct2014 14:49:00,AHU_5_2,43.065,42.8616,58.6263,0.5339,0,69.9478,71.2439,31.725
21Oct2014 14:54:00,AHU_5_2,61.32,42.8616,58.8063,0.5339,0,69.9478,71.2439,31.725
21Oct2014 14:59:00,AHU_5_2,45.535,35.2635,60.4445,0.5339,0,69.9478,71.2439,31.725
21Oct2014 15:04:00,AHU_5_2,38.175,39.7789,59.2563,0.5339,0,69.9478,71.2439,31.725
21Oct2014 15:09:00,AHU_5_2,43.57,42.384,59.2563,0.5299,0,69.7678,71.1539,31.725
21Oct2014 15:14:00,AHU_5_2,38.215,43.947,58.4463,0.5299,0,69.8578,71.1539,31.725
21Oct2014 15:19:00,AHU_5_2,41.74,40.4302,59.5264,0.5259,0,69.6778,71.2439,31.725
21Oct2014 15:24:00,AHU_5_2,41.905,44.0772,58.4463,0.5219,0,69.7678,71.1539,31.725
21Oct2014 15:29:00,AHU_5_2,38.965,41.2117,58.9863,0.5299,0,69.8578,71.1539,31.725
21Oct2014 15:34:00,AHU_5_2,38.965,41.2551,59.2563,0.5259,0,69.5878,71.0639,31.725
21Oct2014 15:39:00,AHU_5_2,38.965,41.1683,59.2563,0.5259,0,69.6778,71.0639,31.725
21Oct2014 15:44:00,AHU_5_2,38.965,41.2985,59.2563,0.5299,0,69.6778,71.0639,31.725
21Oct2014 15:49:00,AHU_5_2,38.965,41.1249,59.4364,0.5299,0,69.7678,71.0639,31.725
21Oct2014 15:54:00,AHU_5_2,38.965,41.2985,59.3464,0.5299,0,69.8578,70.9559,31.725
21Oct2014 15:59:00,AHU_5_2,38.965,41.2117,59.2563,0.5259,0,69.8578,70.9559,31.725
21Oct2014 16:04:00,AHU_5_2,38.965,41.2117,59.1663,0.5299,0,69.6778,70.9559,31.725
21Oct2014 16:09:00,AHU_5_2,39.85,41.1683,58.9863,0.5299,0,69.5878,70.8659,31.725
21Oct2014 16:14:00,AHU_5_2,39.85,41.2117,58.9863,0.5299,0,69.0477,70.8659,31.725
21Oct2014 16:19:00,AHU_5_2,39.85,41.2117,58.9863,0.5339,0,69.1377,70.8659,31.725
21Oct2014 16:24:00,AHU_5_2,26.13,22.8895,61.9026,0.7266,0,69.2277,70.7759,31.08
21Oct2014 16:29:00,AHU_5_2,27.745,43.8167,60.6245,0.7547,0,69.1377,70.9559,33.725
21Oct2014 16:34:00,AHU_5_2,57.19,31.3559,62.8927,0.6463,0,69.0477,70.9559,31.84
21Oct2014 16:39:00,AHU_5_2,14.89,21.9777,61.2546,0.6222,0,69.0477,71.0639,29.96
21Oct2014 16:44:00,AHU_5_2,29.885,46.0744,60.7145,0.7587,0,68.8497,71.0639,27.785
21Oct2014 16:49:00,AHU_5_2,34.39,28.143,62.8027,0.7346,0,68.9577,71.1539,29.855
21Oct2014 16:54:00,AHU_5_2,28.56,37.608,60.8945,0.6544,0,68.8497,71.2439,27.37
21Oct2014 16:59:00,AHU_5_2,35.355,27.1444,63.0727,0.6343,0,68.6697,71.2439,25.47
21Oct2014 17:04:00,AHU_5_2,24.8,38.0422,60.7145,0.5981,0,68.5797,71.3339,24.19
21Oct2014 17:09:00,AHU_5_2,37.785,26.9273,63.2527,0.542,0,68.5797,71.3339,23.255
21Oct2014 17:14:00,AHU_5_2,25.92,33.2663,61.1645,0.4697,0,68.5797,71.3339,22.945
21Oct2014 17:19:00,AHU_5_2,37.03,32.3979,62.8027,0.4858,0,68.5797,71.2439,22.945
21Oct2014 17:24:00,AHU_5_2,25.43,29.0982,61.5246,0.5098,0,68.4896,71.1539,22.945
21Oct2014 17:29:00,AHU_5_2,36.625,34.3951,62.2627,0.5339,0,68.4896,71.1539,22.945
21Oct2014 17:34:00,AHU_5_2,24.935,29.8363,61.7226,0.55,0,68.5797,71.1539,22.945
21Oct2014 17:39:00,AHU_5_2,36.76,33.657,61.9026,0.554,0,68.3996,71.1539,22.345
21Oct2014 17:44:00,AHU_5_2,24.17,24.9301,62.2627,0.554,0,68.3996,71.2439,21.515
21Oct2014 17:49:00,AHU_5_2,32.335,37.5646,61.6326,0.55,0,68.3096,71.1539,20.725
21Oct2014 17:54:00,AHU_5_2,25.53,22.9763,62.6227,0.546,0,68.0396,71.2439,19.995
21Oct2014 17:59:00,AHU_5_2,27.995,37.2173,61.0745,0.55,0,67.9496,71.2439,19.44
21Oct2014 18:04:00,AHU_5_2,31.59,20.4147,63.6308,0.546,0,67.6616,71.3339,18.825
