seq_id,datetime,AHU,CHW_VALVE,CHW_VALVE_POSIT,DIS_AIR_TEMP,DUCT_PRESS_ACTV,MAX_CO2_VAL,MIXED_AIR_TEMP,RTRN_AIR_TEMP,SUPPL_FAN_SP
30151,04DEC14:15:44:00,AHU_5_1,32.72,47.6809,58.7327,0.7788,1065.548,69.3177,73.0801,17.625
30152,04DEC14:15:59:00,AHU_5_1,35.47,38.8237,61.0009,0.7868,861.0806,69.2277,73.0801,17.625
30153,02JAN15:12:30:00,AHU_5_1,0,2.2662,77.2925,0,458.8599,83.2871,73.7102,0
30154,02JAN15:12:45:00,AHU_5_1,0,2.2228,77.2925,0,461.3012,83.1971,73.7102,0
30155,02JAN15:13:00:00,AHU_5_1,0,2.2228,77.2925,0,479.0013,83.1971,73.7102,0
30156,02JAN15:13:15:00,AHU_5_1,0,2.2228,77.2025,0,455.8081,83.1971,73.7102,0
30157,02JAN15:13:30:00,AHU_5_1,0,2.2662,77.3825,0,505.8567,83.2871,73.8002,0
30158,02JAN15:13:45:00,AHU_5_1,0,2.2228,77.2925,0,468.6254,83.1971,73.8002,0
30159,02JAN15:14:00:00,AHU_5_1,0,2.1794,77.2925,0,469.2357,83.1971,73.8002,0
30160,02JAN15:14:15:00,AHU_5_1,0,2.2662,77.3825,0,467.4047,83.1971,73.8002,0
30161,02JAN15:14:30:00,AHU_5_1,0,2.2228,77.3825,0,477.7806,83.1971,73.8002,0
30162,02JAN15:14:45:00,AHU_5_1,0,2.2228,77.3825,0,466.7943,83.1971,73.8902,0
30163,02JAN15:15:00:00,AHU_5_1,0,2.2228,77.3825,0,508.2982,83.1971,73.8902,0
30164,02JAN15:15:15:00,AHU_5_1,0,2.2228,77.3825,0,474.1185,83.2871,73.8002,0
30165,02JAN15:15:30:00,AHU_5_1,0,2.2228,77.3825,0,493.0394,83.1971,73.8002,0
30166,02JAN15:15:45:00,AHU_5_1,0,2.2228,77.3825,0,477.7806,83.1971,73.8902,0
30167,02JAN15:16:00:00,AHU_5_1,0,2.2228,77.3825,0,494.2601,83.2871,73.8902,0
30168,02JAN15:16:15:00,AHU_5_1,0,2.2228,77.3825,0,489.3773,83.1971,73.8902,0
30169,02JAN15:16:30:00,AHU_5_1,0,2.2228,77.3825,0,492.4291,83.1971,73.8902,0
30170,02JAN15:16:45:00,AHU_5_1,0,2.2228,77.3825,0,491.2084,83.1971,73.8902,0
30171,02JAN15:17:00:00,AHU_5_1,0,2.2228,77.3825,0,479.0013,83.1971,73.8902,0
30172,02JAN15:17:15:00,AHU_5_1,0,2.2662,77.3825,0,492.4291,83.1071,73.8902,0
30173,02JAN15:17:30:00,AHU_5_1,0,2.3096,77.3825,0,489.3773,83.1971,73.8902,0
30174,02JAN15:17:45:00,AHU_5_1,0,2.2662,77.2925,0,471.0668,83.1971,73.8902,0
30175,02JAN15:18:00:00,AHU_5_1,0,2.2228,77.3825,0,490.598,83.1971,73.8902,0
30176,02JAN15:18:15:00,AHU_5_1,0,2.3096,77.3825,0,479.6117,83.1971,73.8902,0
30177,02JAN15:18:30:00,AHU_5_1,0,2.2228,77.2925,0,467.4047,83.1971,73.8902,0
30178,02JAN15:18:45:00,AHU_5_1,0,2.2228,77.2925,0,475.9496,83.1971,73.8902,0
30179,02JAN15:19:00:00,AHU_5_1,0,2.2662,77.3825,0,483.2738,83.1971,73.8902,0
30180,02JAN15:19:15:00,AHU_5_1,0,2.2228,77.2925,0,469.8461,83.1971,73.8902,0
30181,02JAN15:19:30:00,AHU_5_1,0,2.2662,77.2925,0,461.3012,83.1971,73.8902,0
30182,02JAN15:19:45:00,AHU_5_1,0,2.2662,77.2925,0,468.6254,83.1971,73.8902,0
30183,02JAN15:20:00:00,AHU_5_1,0,2.2228,77.2025,0,466.7943,83.1971,73.8902,0
30184,02JAN15:20:15:00,AHU_5_1,0,2.2662,77.2025,0,455.8081,83.1971,73.8902,0
30185,02JAN15:20:30:00,AHU_5_1,0,2.2228,77.2025,0,472.8978,83.1971,73.8002,0
30186,02JAN15:20:45:00,AHU_5_1,0,2.3096,77.2025,0,458.8599,83.1071,73.8902,0
30187,02JAN15:21:00:00,AHU_5_1,0,2.2228,77.2025,0,460.6908,83.1071,73.8002,0
30188,02JAN15:21:15:00,AHU_5_1,0,2.2228,77.2025,0,465.5736,83.1071,73.8002,0
30189,02JAN15:21:30:00,AHU_5_1,0,2.2228,77.1125,0,468.015,83.1071,73.8002,0
30190,02JAN15:21:45:00,AHU_5_1,0,2.3096,77.2025,0,485.1049,83.1971,73.8002,0
30191,02JAN15:22:00:00,AHU_5_1,0,2.2228,77.1125,0,455.1977,83.1071,73.8002,0
30192,02JAN15:22:15:00,AHU_5_1,0,2.2228,77.1125,0,450.9253,82.9991,73.8002,0
30193,02JAN15:22:30:00,AHU_5_1,0,2.2228,77.1125,0,446.0425,83.1971,73.7102,0
30194,02JAN15:22:45:00,AHU_5_1,0,2.353,77.1125,0,446.6528,83.1071,73.8002,0
30195,02JAN15:23:00:00,AHU_5_1,0,2.2662,77.1125,0,473.5082,83.1071,73.7102,0
30196,02JAN15:23:15:00,AHU_5_1,0,2.2228,77.0225,0,468.6254,83.1071,73.7102,0
30197,02JAN15:23:30:00,AHU_5_1,0,2.2228,77.0225,0,449.0942,83.1071,73.8002,0
30198,02JAN15:23:45:00,AHU_5_1,0,2.2228,77.0225,0,463.7425,83.1971,73.7102,0
30199,03JAN15:00:00:00,AHU_5_1,0,2.2228,77.0225,0,463.1322,83.1071,73.8002,0
30200,03JAN15:00:15:00,AHU_5_1,0,2.2228,77.0225,0,458.2495,83.1971,73.7102,0
30201,03JAN15:00:30:00,AHU_5_1,0,2.2228,77.0225,0,475.9496,83.1971,73.8002,0
30202,03JAN15:00:45:00,AHU_5_1,0,2.2662,77.0225,0,460.6908,83.1071,73.8002,0
30203,03JAN15:01:00:00,AHU_5_1,0,2.2228,77.0225,0,459.4702,83.1971,73.8002,0
30204,03JAN15:01:15:00,AHU_5_1,0,2.1794,77.1125,0,447.8735,83.1971,73.8002,0
30205,03JAN15:01:30:00,AHU_5_1,0,2.2228,76.9325,0,459.4702,83.1971,73.7102,0
30206,03JAN15:01:45:00,AHU_5_1,0,2.3096,76.9325,0,458.8599,83.1071,73.7102,0
30207,03JAN15:02:00:00,AHU_5_1,0,2.2228,76.9325,0,456.4185,83.1971,73.7102,0
30208,03JAN15:02:15:00,AHU_5_1,0,2.2662,76.9325,0,475.9496,83.1971,73.7102,0
30209,03JAN15:02:30:00,AHU_5_1,0,2.2228,77.0225,0,453.9771,83.1971,73.8002,0
30210,03JAN15:02:45:00,AHU_5_1,0,2.2228,76.9325,0,468.015,83.1071,73.7102,0
30211,03JAN15:03:00:00,AHU_5_1,0,2.2228,76.9325,0,460.0806,83.1971,73.8002,0
30212,03JAN15:03:15:00,AHU_5_1,0,2.2228,76.9325,0,449.7046,83.1971,73.8002,0
30213,03JAN15:03:30:00,AHU_5_1,0,2.3096,76.9325,0,461.3012,83.1071,73.7102,0
30214,03JAN15:03:45:00,AHU_5_1,0,2.2662,77.0225,0,457.0288,83.1971,73.8002,0
30215,03JAN15:04:00:00,AHU_5_1,0,2.3096,76.9325,0,468.015,83.1971,73.8002,0
30216,03JAN15:04:15:00,AHU_5_1,0,2.2228,76.9325,0,466.184,83.1971,73.8002,0
30217,03JAN15:04:30:00,AHU_5_1,0,2.2228,76.9325,0,450.9253,83.1071,73.8002,0
30218,03JAN15:04:45:00,AHU_5_1,0,2.2662,76.9325,0,469.2357,83.1971,73.7102,0
30219,03JAN15:05:00:00,AHU_5_1,0,2.2662,76.9325,0,471.0668,83.1071,73.8002,0
30220,03JAN15:05:15:00,AHU_5_1,0,2.3096,76.8425,0,459.4702,83.1071,73.7102,0
30221,03JAN15:05:30:00,AHU_5_1,0,2.3096,76.8425,0,466.7943,83.1071,73.7102,0
30222,03JAN15:05:45:00,AHU_5_1,0,2.2228,76.8425,0,464.3529,82.9991,73.7102,0
30223,03JAN15:06:00:00,AHU_5_1,0,2.2662,76.8425,0,483.2738,82.9991,73.7102,0
30224,03JAN15:06:15:00,AHU_5_1,0,2.2228,76.8425,0,474.7289,82.9991,73.6202,0
30225,03JAN15:06:30:00,AHU_5_1,0,2.2228,76.8425,0,468.015,82.9991,73.6202,0
30226,03JAN15:06:45:00,AHU_5_1,0,2.2228,76.8425,0,462.5218,82.9991,73.6202,0
30227,03JAN15:07:00:00,AHU_5_1,0,2.2662,76.9325,0,493.0394,82.9091,73.7102,0
30228,03JAN15:07:15:00,AHU_5_1,0,2.2228,76.8425,0,463.1322,82.9091,73.7102,0
30229,03JAN15:07:30:00,AHU_5_1,0,2.2228,76.8425,0,497.9222,82.9091,73.6202,0
30230,03JAN15:07:45:00,AHU_5_1,0,2.2662,76.8425,0,466.184,82.9091,73.6202,0
30231,03JAN15:08:00:00,AHU_5_1,0,2.2228,76.8425,0,476.5599,82.9091,73.7102,0
30232,03JAN15:08:15:00,AHU_5_1,0,2.2228,76.8425,0,447.8735,82.9091,73.7102,0
30233,03JAN15:08:30:00,AHU_5_1,0,2.2662,76.8425,0,463.7425,82.9091,73.7102,0
30234,03JAN15:08:45:00,AHU_5_1,0,2.2228,76.8425,0,457.0288,82.9991,73.7102,0
30235,03JAN15:09:00:00,AHU_5_1,0,2.2228,76.8425,0,452.146,82.9991,73.7102,0
30236,03JAN15:09:15:00,AHU_5_1,0,2.2228,76.8425,0,468.6254,82.9091,73.7102,0
30237,03JAN15:09:30:00,AHU_5_1,0,2.2228,76.8425,0,455.8081,82.9991,73.7102,0
30238,03JAN15:09:45:00,AHU_5_1,0,2.2228,76.8425,0,454.5874,82.9991,73.6202,0
30239,03JAN15:10:00:00,AHU_5_1,0,2.3096,76.8425,0,455.8081,82.9991,73.6202,0
30240,03JAN15:10:15:00,AHU_5_1,0,2.2662,76.8425,0,461.9115,82.9991,73.6202,0
30241,03JAN15:10:30:00,AHU_5_1,0,2.2228,76.8425,0,467.4047,82.9991,73.5302,0
30242,03JAN15:10:45:00,AHU_5_1,0,2.2662,76.8425,0,494.2601,82.9091,73.6202,0
30243,03JAN15:11:00:00,AHU_5_1,0,2.1794,76.8425,0,456.4185,82.9091,73.6202,0
30244,03JAN15:11:15:00,AHU_5_1,0,2.2228,76.6445,0,454.5874,82.9991,73.6202,0
30245,03JAN15:11:30:00,AHU_5_1,0,2.2228,76.8425,0,494.2601,82.9091,73.6202,0
30246,03JAN15:11:45:00,AHU_5_1,0,2.2662,76.7525,0,452.7563,82.9991,73.6202,0
30247,03JAN15:12:00:00,AHU_5_1,0,2.2228,76.7525,0,468.015,82.9991,73.6202,0
30248,03JAN15:12:15:00,AHU_5_1,0,2.2228,76.8425,0,449.0942,82.9091,73.6202,0
30249,03JAN15:12:30:00,AHU_5_1,0,2.2662,76.8425,0,457.6392,82.9091,73.6202,0
30250,03JAN15:12:45:00,AHU_5_1,0,2.2228,76.7525,0,451.5356,82.9091,73.6202,0
30251,03JAN15:13:00:00,AHU_5_1,0,2.2662,76.7525,0,460.6908,82.9091,73.6202,0
30252,03JAN15:13:15:00,AHU_5_1,0,2.1794,76.7525,0,463.7425,82.9991,73.6202,0
30253,03JAN15:13:30:00,AHU_5_1,0,2.3096,76.8425,0,446.0425,82.9091,73.7102,0
30254,03JAN15:13:45:00,AHU_5_1,0,2.2228,76.7525,0,444.8218,82.9091,73.7102,0
30255,03JAN15:14:00:00,AHU_5_1,0,2.2228,76.8425,0,450.9253,82.9991,73.7102,0
30256,03JAN15:14:15:00,AHU_5_1,0,2.2228,76.8425,0,448.4839,82.9991,73.6202,0
30257,03JAN15:14:30:00,AHU_5_1,0,2.2228,76.8425,0,464.3529,82.9991,73.7102,0
30258,03JAN15:14:45:00,AHU_5_1,0,2.1359,76.8425,0,464.3529,82.9091,73.7102,0
30259,03JAN15:15:00:00,AHU_5_1,0,2.2662,76.8425,0,453.9771,82.9991,73.7102,0
30260,03JAN15:15:15:00,AHU_5_1,0,2.2228,76.8425,0,467.4047,82.9991,73.7102,0
30261,03JAN15:15:30:00,AHU_5_1,0,2.2662,76.8425,0,457.0288,82.9991,73.7102,0
30262,03JAN15:15:45:00,AHU_5_1,0,2.3096,76.8425,0,461.3012,82.9091,73.7102,0
30263,03JAN15:16:00:00,AHU_5_1,0,2.2228,76.8425,0,463.7425,82.9091,73.7102,0
30264,03JAN15:16:15:00,AHU_5_1,0,2.2662,76.7525,0,459.4702,82.9991,73.7102,0
30265,03JAN15:16:30:00,AHU_5_1,0,2.2228,76.8425,0,457.0288,82.9991,73.7102,0
30266,03JAN15:16:45:00,AHU_5_1,0,2.2228,76.7525,0,458.2495,82.9091,73.7102,0
30267,03JAN15:17:00:00,AHU_5_1,0,2.2228,76.6445,0,457.0288,82.9991,73.7102,0
30268,03JAN15:17:15:00,AHU_5_1,0,2.2228,76.7525,0,458.2495,82.9991,73.7102,0
30269,03JAN15:17:30:00,AHU_5_1,0,2.2228,76.7525,0,461.9115,82.9091,73.7102,0
30270,03JAN15:17:45:00,AHU_5_1,0,2.2228,76.7525,0,455.1977,82.9091,73.7102,0
30271,03JAN15:18:00:00,AHU_5_1,0,2.2662,76.8425,0,504.6361,82.9991,73.7102,0
30272,03JAN15:18:15:00,AHU_5_1,0,2.2662,76.8425,0,508.2982,82.9991,73.7102,0
30273,03JAN15:18:30:00,AHU_5_1,0,2.2228,76.7525,0,484.4945,82.9991,73.8002,0
30274,03JAN15:18:45:00,AHU_5_1,0,2.2662,76.8425,0,456.4185,82.9091,73.7102,0
30275,03JAN15:19:00:00,AHU_5_1,0,2.2228,76.8425,0,454.5874,82.9991,73.8002,0
30276,03JAN15:19:15:00,AHU_5_1,0,2.2228,76.8425,0,464.3529,82.9991,73.8002,0
30277,03JAN15:19:30:00,AHU_5_1,0,2.2228,76.7525,0,475.9496,82.9991,73.7102,0
30278,03JAN15:19:45:00,AHU_5_1,0,2.1794,76.7525,0,458.8599,82.9091,73.7102,0
30279,03JAN15:20:00:00,AHU_5_1,0,2.2228,76.8425,0,452.7563,82.9091,73.7102,0
30280,03JAN15:20:15:00,AHU_5_1,0,2.2228,76.7525,0,453.9771,82.9091,73.7102,0
30281,03JAN15:20:30:00,AHU_5_1,0,2.2228,76.7525,0,458.8599,82.9091,73.7102,0
30282,03JAN15:20:45:00,AHU_5_1,0,2.2228,76.7525,0,467.4047,82.9991,73.7102,0
30283,03JAN15:21:00:00,AHU_5_1,0,2.2228,76.7525,0,487.5463,82.9091,73.7102,0
30284,03JAN15:21:15:00,AHU_5_1,0,2.2662,76.6445,0,460.0806,82.9991,73.7102,0
30285,03JAN15:21:30:00,AHU_5_1,0,2.2228,76.6445,0,496.0912,82.9991,73.7102,0
30286,03JAN15:21:45:00,AHU_5_1,0,2.2228,76.7525,0,461.9115,82.9991,73.7102,0
30287,03JAN15:22:00:00,AHU_5_1,0,2.2228,76.7525,0,464.3529,82.9991,73.7102,0
30288,03JAN15:22:15:00,AHU_5_1,0,2.2228,76.7525,0,455.1977,82.9991,73.7102,0
30289,03JAN15:22:30:00,AHU_5_1,0,2.1794,76.7525,0,457.0288,82.9991,73.7102,0
30290,03JAN15:22:45:00,AHU_5_1,0,2.2228,76.7525,0,453.9771,82.9091,73.7102,0
30291,03JAN15:23:00:00,AHU_5_1,0,2.2228,76.7525,0,457.0288,82.9091,73.7102,0
30292,03JAN15:23:15:00,AHU_5_1,0,2.2662,76.7525,0,451.5356,82.9091,73.7102,0
30293,03JAN15:23:30:00,AHU_5_1,0,2.2228,76.7525,0,462.5218,82.9991,73.7102,0
30294,03JAN15:23:45:00,AHU_5_1,0,2.2662,76.7525,0,445.4321,82.9991,73.7102,0
30295,04JAN15:00:00:00,AHU_5_1,0,2.3096,76.7525,0,449.0942,82.9991,73.7102,0
30296,04JAN15:00:15:00,AHU_5_1,0,2.2662,76.6445,0,456.4185,82.9991,73.7102,0
30297,04JAN15:00:30:00,AHU_5_1,0,2.2662,76.7525,0,446.0425,82.9991,73.7102,0
30298,04JAN15:00:45:00,AHU_5_1,0,2.3096,76.6445,0,478.391,82.9091,73.7102,0
30299,04JAN15:01:00:00,AHU_5_1,0,2.2228,76.6445,0,450.9253,82.9991,73.7102,0
30300,04JAN15:01:15:00,AHU_5_1,0,2.2228,76.7525,0,453.9771,82.9991,73.7102,0
30301,04JAN15:01:30:00,AHU_5_1,0,2.2228,76.7525,0,452.146,82.9991,73.7102,0
30302,04JAN15:01:45:00,AHU_5_1,0,2.2228,76.7525,0,451.5356,82.9991,73.6202,0
30303,04JAN15:02:00:00,AHU_5_1,0,2.2662,76.7525,0,450.9253,82.9991,73.6202,0
30304,04JAN15:02:15:00,AHU_5_1,0,2.2228,76.6445,0,442.3804,82.9091,73.7102,0
30305,04JAN15:02:30:00,AHU_5_1,0,2.2662,76.6445,0,456.4185,82.9991,73.6202,0
30306,04JAN15:02:45:00,AHU_5_1,0,2.2662,76.6445,0,450.9253,82.9991,73.6202,0
30307,04JAN15:03:00:00,AHU_5_1,0,2.3096,76.6445,0,468.015,82.9991,73.7102,0
30308,04JAN15:03:15:00,AHU_5_1,0,2.2228,76.6445,0,451.5356,82.9991,73.7102,0
30309,04JAN15:03:30:00,AHU_5_1,0,2.1794,76.6445,0,449.7046,82.9991,73.7102,0
30310,04JAN15:03:45:00,AHU_5_1,0,2.2228,76.6445,0,491.8187,82.9991,73.6202,0
30311,04JAN15:04:00:00,AHU_5_1,0,2.1794,76.6445,0,474.7289,82.9091,73.6202,0
30312,04JAN15:04:15:00,AHU_5_1,0,2.2228,76.6445,0,478.391,82.9991,73.6202,0
30313,04JAN15:04:30:00,AHU_5_1,0,2.2228,76.5545,0,469.2357,82.9091,73.6202,0
30314,04JAN15:04:45:00,AHU_5_1,0,2.2228,76.6445,0,470.4564,82.9091,73.6202,0
30315,04JAN15:05:00:00,AHU_5_1,0,2.2662,76.6445,0,475.9496,82.9991,73.6202,0
30316,04JAN15:05:15:00,AHU_5_1,0,2.2228,76.6445,0,484.4945,82.9991,73.6202,0
30317,04JAN15:05:30:00,AHU_5_1,0,2.2228,76.6445,0,464.3529,82.9991,73.6202,0
30318,04JAN15:05:45:00,AHU_5_1,0,2.2228,76.6445,0,479.6117,82.9991,73.6202,0
30319,04JAN15:06:00:00,AHU_5_1,0,2.2662,76.6445,0,481.4427,82.9991,73.6202,0
30320,04JAN15:06:15:00,AHU_5_1,0,2.2228,76.6445,0,499.1429,82.9991,73.6202,0
30321,04JAN15:06:30:00,AHU_5_1,0,2.2228,76.6445,0,478.391,82.9091,73.6202,0
30322,04JAN15:06:45:00,AHU_5_1,0,2.353,76.6445,0,488.1566,82.9991,73.6202,0
30323,04JAN15:07:00:00,AHU_5_1,0,2.3096,76.7525,0,486.9359,82.9991,73.7102,0
30324,04JAN15:07:15:00,AHU_5_1,0,2.2228,76.7525,0,488.767,82.9991,73.7102,0
30325,04JAN15:07:30:00,AHU_5_1,0,2.2228,76.7525,0,475.9496,82.9991,73.7102,0
30326,04JAN15:07:45:00,AHU_5_1,0,2.2662,76.7525,0,485.7152,82.9991,73.7102,0
30327,04JAN15:08:00:00,AHU_5_1,0,2.3096,76.7525,0,471.6771,83.1071,73.7102,0
30328,04JAN15:08:15:00,AHU_5_1,0,2.2662,76.6445,0,498.5326,83.1071,73.7102,0
30329,04JAN15:08:30:00,AHU_5_1,0,2.2228,76.5545,0,475.9496,83.1971,73.8002,0
30330,04JAN15:08:45:00,AHU_5_1,0,2.2662,76.5545,0,478.391,83.1971,73.8002,0
30331,04JAN15:09:00:00,AHU_5_1,0,2.2228,76.5545,0,486.3256,83.2871,73.8002,0
30332,04JAN15:09:15:00,AHU_5_1,0,2.2662,76.6445,0,482.6635,83.2871,73.8002,0
30333,04JAN15:09:30:00,AHU_5_1,0,2.2228,76.5545,0,480.8324,83.2871,73.8902,0
30334,04JAN15:09:45:00,AHU_5_1,0,2.3096,76.4644,0,505.2464,83.2871,73.8902,0
30335,04JAN15:10:00:00,AHU_5_1,0,2.1794,76.5545,0,474.1185,83.3771,73.8002,0
30336,04JAN15:10:15:00,AHU_5_1,0,2.2228,76.5545,0,510.7396,83.3771,73.8002,0
30337,04JAN15:10:30:00,AHU_5_1,0,2.2228,76.5545,0,482.0531,83.3771,73.8002,0
30338,04JAN15:10:45:00,AHU_5_1,0,2.2228,76.5545,0,493.6498,83.3771,73.8002,0
30339,04JAN15:11:00:00,AHU_5_1,0,2.2228,76.5545,0,477.1703,83.3771,73.8002,0
30340,04JAN15:11:15:00,AHU_5_1,0,2.2228,76.5545,0,482.0531,83.2871,73.8902,0
30341,04JAN15:11:30:00,AHU_5_1,0,2.2228,76.5545,0,475.9496,83.3771,73.8902,0
30342,04JAN15:11:45:00,AHU_5_1,0,2.3096,76.5545,0,471.0668,83.3771,73.8902,0
30343,04JAN15:12:00:00,AHU_5_1,0,2.2228,76.6445,0,459.4702,83.4672,73.8902,0
30344,04JAN15:12:15:00,AHU_5_1,0,2.2228,76.6445,0,457.6392,83.4672,73.8902,0
30345,04JAN15:12:30:00,AHU_5_1,0,2.2228,76.6445,0,450.3149,83.4672,73.8902,0
30346,04JAN15:12:45:00,AHU_5_1,0,2.2662,76.6445,0,471.6771,83.4672,73.8902,0
30347,04JAN15:13:00:00,AHU_5_1,0,2.1794,76.6445,0,439.3286,83.4672,73.8902,0
30348,04JAN15:13:15:00,AHU_5_1,0,2.2662,76.6445,0,446.0425,83.4672,73.9982,0
30349,04JAN15:13:30:00,AHU_5_1,0,2.2662,76.6445,0,435.6666,83.4672,73.9982,0
30350,04JAN15:13:45:00,AHU_5_1,0,2.2228,76.7525,0,438.7183,83.4672,73.9982,0
30351,04JAN15:14:00:00,AHU_5_1,0,2.2662,76.6445,0,433.8356,83.4672,73.9982,0
30352,04JAN15:14:15:00,AHU_5_1,0,2.2228,76.6445,0,438.7183,83.4672,73.9982,0
30353,04JAN15:14:30:00,AHU_5_1,0,2.2228,76.6445,0,446.6528,83.4672,73.9982,0
30354,04JAN15:14:45:00,AHU_5_1,0,2.1794,76.6445,0,466.184,83.4672,73.9982,0
30355,04JAN15:15:00:00,AHU_5_1,0,2.3096,76.7525,0,461.9115,83.4672,74.0882,0
30356,04JAN15:15:15:00,AHU_5_1,0,2.2228,76.7525,0,446.6528,83.5572,73.9982,0
30357,04JAN15:15:30:00,AHU_5_1,0,2.2228,76.7525,0,456.4185,83.4672,73.9982,0
30358,04JAN15:15:45:00,AHU_5_1,0,2.3096,76.7525,0,442.3804,83.4672,73.9982,0
30359,04JAN15:16:00:00,AHU_5_1,0,2.2228,76.7525,0,432.0045,83.4672,73.9982,0
30360,04JAN15:16:15:00,AHU_5_1,0,2.2662,76.7525,0,445.4321,83.5572,74.0882,0
30361,04JAN15:16:30:00,AHU_5_1,0,2.2228,76.7525,0,436.8873,83.4672,74.0882,0
30362,04JAN15:16:45:00,AHU_5_1,0,2.2228,76.7525,0,430.7838,83.5572,74.0882,0
30363,04JAN15:17:00:00,AHU_5_1,0,2.2662,76.7525,0,430.7838,83.5572,74.0882,0
30364,04JAN15:17:15:00,AHU_5_1,0,2.2228,76.7525,0,441.1597,83.4672,74.0882,0
30365,04JAN15:17:30:00,AHU_5_1,0,2.2662,76.7525,0,436.8873,83.4672,74.0882,0
30366,04JAN15:17:45:00,AHU_5_1,0,2.2228,76.7525,0,426.5113,83.4672,74.0882,0
30367,04JAN15:18:00:00,AHU_5_1,0,2.2662,76.7525,0,419.1871,83.4672,74.0882,0
30368,04JAN15:18:15:00,AHU_5_1,0,2.2228,76.6445,0,430.7838,83.5572,74.0882,0
30369,04JAN15:18:30:00,AHU_5_1,0,2.2662,76.7525,0,444.8218,83.4672,74.0882,0
30370,04JAN15:18:45:00,AHU_5_1,0,2.1794,76.7525,0,438.7183,83.4672,74.0882,0
30371,04JAN15:19:00:00,AHU_5_1,0,2.2228,76.7525,0,438.1079,83.5572,74.0882,0
30372,04JAN15:19:15:00,AHU_5_1,0,2.2228,76.7525,0,422.8492,83.5572,74.0882,0
30373,04JAN15:19:30:00,AHU_5_1,0,2.2228,76.7525,0,446.6528,83.5572,74.1782,0
30374,04JAN15:19:45:00,AHU_5_1,0,2.2228,76.7525,0,421.0182,83.5572,74.1782,0
30375,04JAN15:20:00:00,AHU_5_1,0,2.2228,76.7525,0,430.1735,83.5572,74.1782,0
30376,04JAN15:20:15:00,AHU_5_1,0,2.2228,76.7525,0,432.6149,83.5572,74.1782,0
30377,04JAN15:20:30:00,AHU_5_1,0,2.2662,76.7525,0,431.3942,83.5572,74.1782,0
30378,04JAN15:20:45:00,AHU_5_1,0,2.2228,76.7525,0,444.2114,83.5572,74.1782,0
30379,04JAN15:21:00:00,AHU_5_1,0,2.2228,76.7525,0,425.2907,83.5572,74.0882,0
30380,04JAN15:21:15:00,AHU_5_1,0,2.2662,76.7525,0,466.184,83.5572,74.0882,0
30381,04JAN15:21:30:00,AHU_5_1,0,2.2228,76.6445,0,432.0045,83.5572,74.1782,0
30382,04JAN15:21:45:00,AHU_5_1,0,2.2228,76.7525,0,433.8356,83.5572,74.1782,0
30383,04JAN15:22:00:00,AHU_5_1,0,2.2228,76.6445,0,436.8873,83.6472,74.1782,0
30384,04JAN15:22:15:00,AHU_5_1,0,2.2228,76.7525,0,441.77,83.5572,74.1782,0
30385,04JAN15:22:30:00,AHU_5_1,0,2.1794,76.7525,0,447.2632,83.5572,74.1782,0
30386,04JAN15:22:45:00,AHU_5_1,0,2.2228,76.7525,0,496.0912,83.6472,74.1782,0
30387,04JAN15:23:00:00,AHU_5_1,0,2.2228,76.7525,0,442.9907,83.6472,74.1782,0
30388,04JAN15:23:15:00,AHU_5_1,0,2.2228,76.7525,0,471.0668,83.5572,74.1782,0
30389,04JAN15:23:30:00,AHU_5_1,0,2.2228,76.7525,0,453.3667,83.6472,74.1782,0
30390,04JAN15:23:45:00,AHU_5_1,0,2.2662,76.7525,0,441.1597,83.5572,74.1782,0
30391,05JAN15:00:00:00,AHU_5_1,0,2.2228,76.7525,0,448.4839,83.6472,74.1782,0
30392,05JAN15:00:15:00,AHU_5_1,0,2.2662,76.6445,0,456.4185,83.5572,74.1782,0
30393,05JAN15:00:30:00,AHU_5_1,0,2.2662,76.6445,0,442.9907,83.5572,74.1782,0
30394,05JAN15:00:45:00,AHU_5_1,0,2.2228,76.6445,0,448.4839,83.5572,74.1782,0
30395,05JAN15:01:00:00,AHU_5_1,0,2.2228,76.7525,0,447.8735,83.4672,74.1782,0
30396,05JAN15:01:15:00,AHU_5_1,0,2.2662,76.6445,0,463.7425,83.6472,74.2682,0
30397,05JAN15:01:30:00,AHU_5_1,0,2.2228,76.7525,0,457.6392,83.5572,74.3582,0
30398,05JAN15:01:45:00,AHU_5_1,0,2.2662,76.6445,0,470.4564,83.5572,74.3582,0
30399,05JAN15:02:00:00,AHU_5_1,0,2.2228,76.7525,0,477.7806,83.5572,74.4482,0
30400,05JAN15:02:15:00,AHU_5_1,0,2.1794,76.6445,0,480.2221,83.5572,74.4482,0
30401,05JAN15:02:30:00,AHU_5_1,0,2.2228,76.6445,0,480.2221,83.5572,74.5383,0
30402,05JAN15:02:45:00,AHU_5_1,0,2.2228,76.6445,0,480.2221,83.1071,74.5383,0
30403,05JAN15:03:00:00,AHU_5_1,0,2.2228,77.2925,0,474.1185,83.1071,74.1782,0
30404,05JAN15:03:15:00,AHU_5_1,0,2.2662,77.2925,0,475.3392,82.369,74.1782,0
30405,05JAN15:03:30:00,AHU_5_1,0,2.2228,77.3825,0,475.3392,82.081,73.9982,0
30406,05JAN15:03:45:00,AHU_5_1,0,2.2228,77.5806,0,478.391,82.081,73.8902,0
30407,05JAN15:04:00:00,AHU_5_1,0,2.2228,77.4725,0,472.8978,81.901,73.8002,0
