datetime,AHU,CHW_VALVE,CHW_VALVE_POSIT,DIS_AIR_TEMP,DUCT_PRESS_ACTV,MAX_CO2_VAL,MIXED_AIR_TEMP,RTRN_AIR_TEMP,SUPPL_FAN_SP
02JAN15:18:15:00,AHU_5_1,0,2.3096,77.3825,0,479.6117,83.1971,73.8902,0
02JAN15:18:30:00,AHU_5_1,0,2.2228,77.2925,0,467.4047,83.1971,73.8902,0
02JAN15:18:45:00,AHU_5_1,0,2.2228,77.2925,0,475.9496,83.1971,73.8902,0
02JAN15:19:00:00,AHU_5_1,0,2.2662,77.3825,0,483.2738,83.1971,73.8902,0
02JAN15:19:15:00,AHU_5_1,0,2.2228,77.2925,0,469.8461,83.1971,73.8902,0
02JAN15:19:30:00,AHU_5_1,0,2.2662,77.2925,0,461.3012,83.1971,73.8902,0
02JAN15:19:45:00,AHU_5_1,0,2.2662,77.2925,0,468.6254,83.1971,73.8902,0
02JAN15:20:00:00,AHU_5_1,0,2.2228,77.2025,0,466.7943,83.1971,73.8902,0
02JAN15:20:15:00,AHU_5_1,0,2.2662,77.2025,0,455.8081,83.1971,73.8902,0
02JAN15:20:30:00,AHU_5_1,0,2.2228,77.2025,0,472.8978,83.1971,73.8002,0
02JAN15:20:45:00,AHU_5_1,0,2.3096,77.2025,0,458.8599,83.1071,73.8902,0
02JAN15:21:00:00,AHU_5_1,0,2.2228,77.2025,0,460.6908,83.1071,73.8002,0
02JAN15:21:15:00,AHU_5_1,0,2.2228,77.2025,0,465.5736,83.1071,73.8002,0
02JAN15:21:30:00,AHU_5_1,0,2.2228,77.1125,0,468.015,83.1071,73.8002,0
02JAN15:21:45:00,AHU_5_1,0,2.3096,77.2025,0,485.1049,83.1971,73.8002,0
02JAN15:22:00:00,AHU_5_1,0,2.2228,77.1125,0,455.1977,83.1071,73.8002,0
02JAN15:22:15:00,AHU_5_1,0,2.2228,77.1125,0,450.9253,82.9991,73.8002,0
02JAN15:22:30:00,AHU_5_1,0,2.2228,77.1125,0,446.0425,83.1971,73.7102,0
02JAN15:22:45:00,AHU_5_1,0,2.353,77.1125,0,446.6528,83.1071,73.8002,0
02JAN15:23:00:00,AHU_5_1,0,2.2662,77.1125,0,473.5082,83.1071,73.7102,0
02JAN15:23:15:00,AHU_5_1,0,2.2228,77.0225,0,468.6254,83.1071,73.7102,0
02JAN15:23:30:00,AHU_5_1,0,2.2228,77.0225,0,449.0942,83.1071,73.8002,0
02JAN15:23:45:00,AHU_5_1,0,2.2228,77.0225,0,463.7425,83.1971,73.7102,0
03JAN15:00:00:00,AHU_5_1,0,2.2228,77.0225,0,463.1322,83.1071,73.8002,0
03JAN15:00:15:00,AHU_5_1,0,2.2228,77.0225,0,458.2495,83.1971,73.7102,0
03JAN15:00:30:00,AHU_5_1,0,2.2228,77.0225,0,475.9496,83.1971,73.8002,0
03JAN15:00:45:00,AHU_5_1,0,2.2662,77.0225,0,460.6908,83.1071,73.8002,0
03JAN15:01:00:00,AHU_5_1,0,2.2228,77.0225,0,459.4702,83.1971,73.8002,0
03JAN15:01:15:00,AHU_5_1,0,2.1794,77.1125,0,447.8735,83.1971,73.8002,0
03JAN15:01:30:00,AHU_5_1,0,2.2228,76.9325,0,459.4702,83.1971,73.7102,0
03JAN15:01:45:00,AHU_5_1,0,2.3096,76.9325,0,458.8599,83.1071,73.7102,0
03JAN15:02:00:00,AHU_5_1,0,2.2228,76.9325,0,456.4185,83.1971,73.7102,0
03JAN15:02:15:00,AHU_5_1,0,2.2662,76.9325,0,475.9496,83.1971,73.7102,0
03JAN15:02:30:00,AHU_5_1,0,2.2228,77.0225,0,453.9771,83.1971,73.8002,0
03JAN15:02:45:00,AHU_5_1,0,2.2228,76.9325,0,468.015,83.1071,73.7102,0
03JAN15:03:00:00,AHU_5_1,0,2.2228,76.9325,0,460.0806,83.1971,73.8002,0
03JAN15:03:15:00,AHU_5_1,0,2.2228,76.9325,0,449.7046,83.1971,73.8002,0
03JAN15:03:30:00,AHU_5_1,0,2.3096,76.9325,0,461.3012,83.1071,73.7102,0
03JAN15:03:45:00,AHU_5_1,0,2.2662,77.0225,0,457.0288,83.1971,73.8002,0
03JAN15:04:00:00,AHU_5_1,0,2.3096,76.9325,0,468.015,83.1971,73.8002,0
03JAN15:04:15:00,AHU_5_1,0,2.2228,76.9325,0,466.184,83.1971,73.8002,0
03JAN15:04:30:00,AHU_5_1,0,2.2228,76.9325,0,450.9253,83.1071,73.8002,0
03JAN15:04:45:00,AHU_5_1,0,2.2662,76.9325,0,469.2357,83.1971,73.7102,0
03JAN15:05:00:00,AHU_5_1,0,2.2662,76.9325,0,471.0668,83.1071,73.8002,0
03JAN15:05:15:00,AHU_5_1,0,2.3096,76.8425,0,459.4702,83.1071,73.7102,0
03JAN15:05:30:00,AHU_5_1,0,2.3096,76.8425,0,466.7943,83.1071,73.7102,0
03JAN15:05:45:00,AHU_5_1,0,2.2228,76.8425,0,464.3529,82.9991,73.7102,0
03JAN15:06:00:00,AHU_5_1,0,2.2662,76.8425,0,483.2738,82.9991,73.7102,0
03JAN15:06:15:00,AHU_5_1,0,2.2228,76.8425,0,474.7289,82.9991,73.6202,0
03JAN15:06:30:00,AHU_5_1,0,2.2228,76.8425,0,468.015,82.9991,73.6202,0
03JAN15:06:45:00,AHU_5_1,0,2.2228,76.8425,0,462.5218,82.9991,73.6202,0
03JAN15:07:00:00,AHU_5_1,0,2.2662,76.9325,0,493.0394,82.9091,73.7102,0
03JAN15:07:15:00,AHU_5_1,0,2.2228,76.8425,0,463.1322,82.9091,73.7102,0
03JAN15:07:30:00,AHU_5_1,0,2.2228,76.8425,0,497.9222,82.9091,73.6202,0
03JAN15:07:45:00,AHU_5_1,0,2.2662,76.8425,0,466.184,82.9091,73.6202,0
03JAN15:08:00:00,AHU_5_1,0,2.2228,76.8425,0,476.5599,82.9091,73.7102,0
03JAN15:08:15:00,AHU_5_1,0,2.2228,76.8425,0,447.8735,82.9091,73.7102,0
03JAN15:08:30:00,AHU_5_1,0,2.2662,76.8425,0,463.7425,82.9091,73.7102,0
03JAN15:08:45:00,AHU_5_1,0,2.2228,76.8425,0,457.0288,82.9991,73.7102,0
03JAN15:09:00:00,AHU_5_1,0,2.2228,76.8425,0,452.146,82.9991,73.7102,0
03JAN15:09:15:00,AHU_5_1,0,2.2228,76.8425,0,468.6254,82.9091,73.7102,0
03JAN15:09:30:00,AHU_5_1,0,2.2228,76.8425,0,455.8081,82.9991,73.7102,0
03JAN15:09:45:00,AHU_5_1,0,2.2228,76.8425,0,454.5874,82.9991,73.6202,0
03JAN15:10:00:00,AHU_5_1,0,2.3096,76.8425,0,455.8081,82.9991,73.6202,0
03JAN15:10:15:00,AHU_5_1,0,2.2662,76.8425,0,461.9115,82.9991,73.6202,0
03JAN15:10:30:00,AHU_5_1,0,2.2228,76.8425,0,467.4047,82.9991,73.5302,0
03JAN15:10:45:00,AHU_5_1,0,2.2662,76.8425,0,494.2601,82.9091,73.6202,0
03JAN15:11:00:00,AHU_5_1,0,2.1794,76.8425,0,456.4185,82.9091,73.6202,0
03JAN15:11:15:00,AHU_5_1,0,2.2228,76.6445,0,454.5874,82.9991,73.6202,0
03JAN15:11:30:00,AHU_5_1,0,2.2228,76.8425,0,494.2601,82.9091,73.6202,0
03JAN15:11:45:00,AHU_5_1,0,2.2662,76.7525,0,452.7563,82.9991,73.6202,0
03JAN15:12:00:00,AHU_5_1,0,2.2228,76.7525,0,468.015,82.9991,73.6202,0
03JAN15:12:15:00,AHU_5_1,0,2.2228,76.8425,0,449.0942,82.9091,73.6202,0
03JAN15:12:30:00,AHU_5_1,0,2.2662,76.8425,0,457.6392,82.9091,73.6202,0
03JAN15:12:45:00,AHU_5_1,0,2.2228,76.7525,0,451.5356,82.9091,73.6202,0
03JAN15:13:00:00,AHU_5_1,0,2.2662,76.7525,0,460.6908,82.9091,73.6202,0
03JAN15:13:15:00,AHU_5_1,0,2.1794,76.7525,0,463.7425,82.9991,73.6202,0
03JAN15:13:30:00,AHU_5_1,0,2.3096,76.8425,0,446.0425,82.9091,73.7102,0
03JAN15:13:45:00,AHU_5_1,0,2.2228,76.7525,0,444.8218,82.9091,73.7102,0
03JAN15:14:00:00,AHU_5_1,0,2.2228,76.8425,0,450.9253,82.9991,73.7102,0
03JAN15:14:15:00,AHU_5_1,0,2.2228,76.8425,0,448.4839,82.9991,73.6202,0
03JAN15:14:30:00,AHU_5_1,0,2.2228,76.8425,0,464.3529,82.9991,73.7102,0
03JAN15:14:45:00,AHU_5_1,0,2.1359,76.8425,0,464.3529,82.9091,73.7102,0
03JAN15:15:00:00,AHU_5_1,0,2.2662,76.8425,0,453.9771,82.9991,73.7102,0
03JAN15:15:15:00,AHU_5_1,0,2.2228,76.8425,0,467.4047,82.9991,73.7102,0
03JAN15:15:30:00,AHU_5_1,0,2.2662,76.8425,0,457.0288,82.9991,73.7102,0
03JAN15:15:45:00,AHU_5_1,0,2.3096,76.8425,0,461.3012,82.9091,73.7102,0
03JAN15:16:00:00,AHU_5_1,0,2.2228,76.8425,0,463.7425,82.9091,73.7102,0
03JAN15:16:15:00,AHU_5_1,0,2.2662,76.7525,0,459.4702,82.9991,73.7102,0
03JAN15:16:30:00,AHU_5_1,0,2.2228,76.8425,0,457.0288,82.9991,73.7102,0
03JAN15:16:45:00,AHU_5_1,0,2.2228,76.7525,0,458.2495,82.9091,73.7102,0
03JAN15:17:00:00,AHU_5_1,0,2.2228,76.6445,0,457.0288,82.9991,73.7102,0
03JAN15:17:15:00,AHU_5_1,0,2.2228,76.7525,0,458.2495,82.9991,73.7102,0
03JAN15:17:30:00,AHU_5_1,0,2.2228,76.7525,0,461.9115,82.9091,73.7102,0
03JAN15:17:45:00,AHU_5_1,0,2.2228,76.7525,0,455.1977,82.9091,73.7102,0
03JAN15:18:00:00,AHU_5_1,0,2.2662,76.8425,0,504.6361,82.9991,73.7102,0
03JAN15:18:15:00,AHU_5_1,0,2.2662,76.8425,0,508.2982,82.9991,73.7102,0
03JAN15:18:30:00,AHU_5_1,0,2.2228,76.7525,0,484.4945,82.9991,73.8002,0
03JAN15:18:45:00,AHU_5_1,0,2.2662,76.8425,0,456.4185,82.9091,73.7102,0
03JAN15:19:00:00,AHU_5_1,0,2.2228,76.8425,0,454.5874,82.9991,73.8002,0
03JAN15:19:15:00,AHU_5_1,0,2.2228,76.8425,0,464.3529,82.9991,73.8002,0
03JAN15:19:30:00,AHU_5_1,0,2.2228,76.7525,0,475.9496,82.9991,73.7102,0
03JAN15:19:45:00,AHU_5_1,0,2.1794,76.7525,0,458.8599,82.9091,73.7102,0
03JAN15:20:00:00,AHU_5_1,0,2.2228,76.8425,0,452.7563,82.9091,73.7102,0
03JAN15:20:15:00,AHU_5_1,0,2.2228,76.7525,0,453.9771,82.9091,73.7102,0
03JAN15:20:30:00,AHU_5_1,0,2.2228,76.7525,0,458.8599,82.9091,73.7102,0
03JAN15:20:45:00,AHU_5_1,0,2.2228,76.7525,0,467.4047,82.9991,73.7102,0
03JAN15:21:00:00,AHU_5_1,0,2.2228,76.7525,0,487.5463,82.9091,73.7102,0
03JAN15:21:15:00,AHU_5_1,0,2.2662,76.6445,0,460.0806,82.9991,73.7102,0
03JAN15:21:30:00,AHU_5_1,0,2.2228,76.6445,0,496.0912,82.9991,73.7102,0
03JAN15:21:45:00,AHU_5_1,0,2.2228,76.7525,0,461.9115,82.9991,73.7102,0
03JAN15:22:00:00,AHU_5_1,0,2.2228,76.7525,0,464.3529,82.9991,73.7102,0
03JAN15:22:15:00,AHU_5_1,0,2.2228,76.7525,0,455.1977,82.9991,73.7102,0
03JAN15:22:30:00,AHU_5_1,0,2.1794,76.7525,0,457.0288,82.9991,73.7102,0
03JAN15:22:45:00,AHU_5_1,0,2.2228,76.7525,0,453.9771,82.9091,73.7102,0
03JAN15:23:00:00,AHU_5_1,0,2.2228,76.7525,0,457.0288,82.9091,73.7102,0
03JAN15:23:15:00,AHU_5_1,0,2.2662,76.7525,0,451.5356,82.9091,73.7102,0
03JAN15:23:30:00,AHU_5_1,0,2.2228,76.7525,0,462.5218,82.9991,73.7102,0
03JAN15:23:45:00,AHU_5_1,0,2.2662,76.7525,0,445.4321,82.9991,73.7102,0
04JAN15:00:00:00,AHU_5_1,0,2.3096,76.7525,0,449.0942,82.9991,73.7102,0
04JAN15:00:15:00,AHU_5_1,0,2.2662,76.6445,0,456.4185,82.9991,73.7102,0
04JAN15:00:30:00,AHU_5_1,0,2.2662,76.7525,0,446.0425,82.9991,73.7102,0
04JAN15:00:45:00,AHU_5_1,0,2.3096,76.6445,0,478.391,82.9091,73.7102,0
04JAN15:01:00:00,AHU_5_1,0,2.2228,76.6445,0,450.9253,82.9991,73.7102,0
04JAN15:01:15:00,AHU_5_1,0,2.2228,76.7525,0,453.9771,82.9991,73.7102,0
04JAN15:01:30:00,AHU_5_1,0,2.2228,76.7525,0,452.146,82.9991,73.7102,0
04JAN15:01:45:00,AHU_5_1,0,2.2228,76.7525,0,451.5356,82.9991,73.6202,0
04JAN15:02:00:00,AHU_5_1,0,2.2662,76.7525,0,450.9253,82.9991,73.6202,0
04JAN15:02:15:00,AHU_5_1,0,2.2228,76.6445,0,442.3804,82.9091,73.7102,0
04JAN15:02:30:00,AHU_5_1,0,2.2662,76.6445,0,456.4185,82.9991,73.6202,0
04JAN15:02:45:00,AHU_5_1,0,2.2662,76.6445,0,450.9253,82.9991,73.6202,0
04JAN15:03:00:00,AHU_5_1,0,2.3096,76.6445,0,468.015,82.9991,73.7102,0
04JAN15:03:15:00,AHU_5_1,0,2.2228,76.6445,0,451.5356,82.9991,73.7102,0
04JAN15:03:30:00,AHU_5_1,0,2.1794,76.6445,0,449.7046,82.9991,73.7102,0
04JAN15:03:45:00,AHU_5_1,0,2.2228,76.6445,0,491.8187,82.9991,73.6202,0
04JAN15:04:00:00,AHU_5_1,0,2.1794,76.6445,0,474.7289,82.9091,73.6202,0
04JAN15:04:15:00,AHU_5_1,0,2.2228,76.6445,0,478.391,82.9991,73.6202,0
04JAN15:04:30:00,AHU_5_1,0,2.2228,76.5545,0,469.2357,82.9091,73.6202,0
04JAN15:04:45:00,AHU_5_1,0,2.2228,76.6445,0,470.4564,82.9091,73.6202,0
04JAN15:05:00:00,AHU_5_1,0,2.2662,76.6445,0,475.9496,82.9991,73.6202,0
04JAN15:05:15:00,AHU_5_1,0,2.2228,76.6445,0,484.4945,82.9991,73.6202,0
04JAN15:05:30:00,AHU_5_1,0,2.2228,76.6445,0,464.3529,82.9991,73.6202,0
04JAN15:05:45:00,AHU_5_1,0,2.2228,76.6445,0,479.6117,82.9991,73.6202,0
04JAN15:06:00:00,AHU_5_1,0,2.2662,76.6445,0,481.4427,82.9991,73.6202,0
04JAN15:06:15:00,AHU_5_1,0,2.2228,76.6445,0,499.1429,82.9991,73.6202,0
04JAN15:06:30:00,AHU_5_1,0,2.2228,76.6445,0,478.391,82.9091,73.6202,0
04JAN15:06:45:00,AHU_5_1,0,2.353,76.6445,0,488.1566,82.9991,73.6202,0
04JAN15:07:00:00,AHU_5_1,0,2.3096,76.7525,0,486.9359,82.9991,73.7102,0
04JAN15:07:15:00,AHU_5_1,0,2.2228,76.7525,0,488.767,82.9991,73.7102,0
04JAN15:07:30:00,AHU_5_1,0,2.2228,76.7525,0,475.9496,82.9991,73.7102,0
04JAN15:07:45:00,AHU_5_1,0,2.2662,76.7525,0,485.7152,82.9991,73.7102,0
04JAN15:08:00:00,AHU_5_1,0,2.3096,76.7525,0,471.6771,83.1071,73.7102,0
04JAN15:08:15:00,AHU_5_1,0,2.2662,76.6445,0,498.5326,83.1071,73.7102,0
04JAN15:08:30:00,AHU_5_1,0,2.2228,76.5545,0,475.9496,83.1971,73.8002,0
04JAN15:08:45:00,AHU_5_1,0,2.2662,76.5545,0,478.391,83.1971,73.8002,0
04JAN15:09:00:00,AHU_5_1,0,2.2228,76.5545,0,486.3256,83.2871,73.8002,0
04JAN15:09:15:00,AHU_5_1,0,2.2662,76.6445,0,482.6635,83.2871,73.8002,0
04JAN15:09:30:00,AHU_5_1,0,2.2228,76.5545,0,480.8324,83.2871,73.8902,0
04JAN15:09:45:00,AHU_5_1,0,2.3096,76.4644,0,505.2464,83.2871,73.8902,0
04JAN15:10:00:00,AHU_5_1,0,2.1794,76.5545,0,474.1185,83.3771,73.8002,0
04JAN15:10:15:00,AHU_5_1,0,2.2228,76.5545,0,510.7396,83.3771,73.8002,0
04JAN15:10:30:00,AHU_5_1,0,2.2228,76.5545,0,482.0531,83.3771,73.8002,0
04JAN15:10:45:00,AHU_5_1,0,2.2228,76.5545,0,493.6498,83.3771,73.8002,0
04JAN15:11:00:00,AHU_5_1,0,2.2228,76.5545,0,477.1703,83.3771,73.8002,0
04JAN15:11:15:00,AHU_5_1,0,2.2228,76.5545,0,482.0531,83.2871,73.8902,0
04JAN15:11:30:00,AHU_5_1,0,2.2228,76.5545,0,475.9496,83.3771,73.8902,0
04JAN15:11:45:00,AHU_5_1,0,2.3096,76.5545,0,471.0668,83.3771,73.8902,0
04JAN15:12:00:00,AHU_5_1,0,2.2228,76.6445,0,459.4702,83.4672,73.8902,0
04JAN15:12:15:00,AHU_5_1,0,2.2228,76.6445,0,457.6392,83.4672,73.8902,0
04JAN15:12:30:00,AHU_5_1,0,2.2228,76.6445,0,450.3149,83.4672,73.8902,0
04JAN15:12:45:00,AHU_5_1,0,2.2662,76.6445,0,471.6771,83.4672,73.8902,0
04JAN15:13:00:00,AHU_5_1,0,2.1794,76.6445,0,439.3286,83.4672,73.8902,0
04JAN15:13:15:00,AHU_5_1,0,2.2662,76.6445,0,446.0425,83.4672,73.9982,0
04JAN15:13:30:00,AHU_5_1,0,2.2662,76.6445,0,435.6666,83.4672,73.9982,0
04JAN15:13:45:00,AHU_5_1,0,2.2228,76.7525,0,438.7183,83.4672,73.9982,0
04JAN15:14:00:00,AHU_5_1,0,2.2662,76.6445,0,433.8356,83.4672,73.9982,0
04JAN15:14:15:00,AHU_5_1,0,2.2228,76.6445,0,438.7183,83.4672,73.9982,0
04JAN15:14:30:00,AHU_5_1,0,2.2228,76.6445,0,446.6528,83.4672,73.9982,0
04JAN15:14:45:00,AHU_5_1,0,2.1794,76.6445,0,466.184,83.4672,73.9982,0
04JAN15:15:00:00,AHU_5_1,0,2.3096,76.7525,0,461.9115,83.4672,74.0882,0
04JAN15:15:15:00,AHU_5_1,0,2.2228,76.7525,0,446.6528,83.5572,73.9982,0
04JAN15:15:30:00,AHU_5_1,0,2.2228,76.7525,0,456.4185,83.4672,73.9982,0
04JAN15:15:45:00,AHU_5_1,0,2.3096,76.7525,0,442.3804,83.4672,73.9982,0
04JAN15:16:00:00,AHU_5_1,0,2.2228,76.7525,0,432.0045,83.4672,73.9982,0
04JAN15:16:15:00,AHU_5_1,0,2.2662,76.7525,0,445.4321,83.5572,74.0882,0
04JAN15:16:30:00,AHU_5_1,0,2.2228,76.7525,0,436.8873,83.4672,74.0882,0
04JAN15:16:45:00,AHU_5_1,0,2.2228,76.7525,0,430.7838,83.5572,74.0882,0
04JAN15:17:00:00,AHU_5_1,0,2.2662,76.7525,0,430.7838,83.5572,74.0882,0
04JAN15:17:15:00,AHU_5_1,0,2.2228,76.7525,0,441.1597,83.4672,74.0882,0
04JAN15:17:30:00,AHU_5_1,0,2.2662,76.7525,0,436.8873,83.4672,74.0882,0
04JAN15:17:45:00,AHU_5_1,0,2.2228,76.7525,0,426.5113,83.4672,74.0882,0
04JAN15:18:00:00,AHU_5_1,0,2.2662,76.7525,0,419.1871,83.4672,74.0882,0
04JAN15:18:15:00,AHU_5_1,0,2.2228,76.6445,0,430.7838,83.5572,74.0882,0
04JAN15:18:30:00,AHU_5_1,0,2.2662,76.7525,0,444.8218,83.4672,74.0882,0
04JAN15:18:45:00,AHU_5_1,0,2.1794,76.7525,0,438.7183,83.4672,74.0882,0
04JAN15:19:00:00,AHU_5_1,0,2.2228,76.7525,0,438.1079,83.5572,74.0882,0
04JAN15:19:15:00,AHU_5_1,0,2.2228,76.7525,0,422.8492,83.5572,74.0882,0
04JAN15:19:30:00,AHU_5_1,0,2.2228,76.7525,0,446.6528,83.5572,74.1782,0
04JAN15:19:45:00,AHU_5_1,0,2.2228,76.7525,0,421.0182,83.5572,74.1782,0
04JAN15:20:00:00,AHU_5_1,0,2.2228,76.7525,0,430.1735,83.5572,74.1782,0
04JAN15:20:15:00,AHU_5_1,0,2.2228,76.7525,0,432.6149,83.5572,74.1782,0
04JAN15:20:30:00,AHU_5_1,0,2.2662,76.7525,0,431.3942,83.5572,74.1782,0
04JAN15:20:45:00,AHU_5_1,0,2.2228,76.7525,0,444.2114,83.5572,74.1782,0
04JAN15:21:00:00,AHU_5_1,0,2.2228,76.7525,0,425.2907,83.5572,74.0882,0
04JAN15:21:15:00,AHU_5_1,0,2.2662,76.7525,0,466.184,83.5572,74.0882,0
04JAN15:21:30:00,AHU_5_1,0,2.2228,76.6445,0,432.0045,83.5572,74.1782,0
04JAN15:21:45:00,AHU_5_1,0,2.2228,76.7525,0,433.8356,83.5572,74.1782,0
04JAN15:22:00:00,AHU_5_1,0,2.2228,76.6445,0,436.8873,83.6472,74.1782,0
04JAN15:22:15:00,AHU_5_1,0,2.2228,76.7525,0,441.77,83.5572,74.1782,0
04JAN15:22:30:00,AHU_5_1,0,2.1794,76.7525,0,447.2632,83.5572,74.1782,0
04JAN15:22:45:00,AHU_5_1,0,2.2228,76.7525,0,496.0912,83.6472,74.1782,0
04JAN15:23:00:00,AHU_5_1,0,2.2228,76.7525,0,442.9907,83.6472,74.1782,0
04JAN15:23:15:00,AHU_5_1,0,2.2228,76.7525,0,471.0668,83.5572,74.1782,0
04JAN15:23:30:00,AHU_5_1,0,2.2228,76.7525,0,453.3667,83.6472,74.1782,0
04JAN15:23:45:00,AHU_5_1,0,2.2662,76.7525,0,441.1597,83.5572,74.1782,0
05JAN15:00:00:00,AHU_5_1,0,2.2228,76.7525,0,448.4839,83.6472,74.1782,0
05JAN15:00:15:00,AHU_5_1,0,2.2662,76.6445,0,456.4185,83.5572,74.1782,0
05JAN15:00:30:00,AHU_5_1,0,2.2662,76.6445,0,442.9907,83.5572,74.1782,0
05JAN15:00:45:00,AHU_5_1,0,2.2228,76.6445,0,448.4839,83.5572,74.1782,0
05JAN15:01:00:00,AHU_5_1,0,2.2228,76.7525,0,447.8735,83.4672,74.1782,0
05JAN15:01:15:00,AHU_5_1,0,2.2662,76.6445,0,463.7425,83.6472,74.2682,0
05JAN15:01:30:00,AHU_5_1,0,2.2228,76.7525,0,457.6392,83.5572,74.3582,0
05JAN15:01:45:00,AHU_5_1,0,2.2662,76.6445,0,470.4564,83.5572,74.3582,0
05JAN15:02:00:00,AHU_5_1,0,2.2228,76.7525,0,477.7806,83.5572,74.4482,0
05JAN15:02:15:00,AHU_5_1,0,2.1794,76.6445,0,480.2221,83.5572,74.4482,0
05JAN15:02:30:00,AHU_5_1,0,2.2228,76.6445,0,480.2221,83.5572,74.5383,0
05JAN15:02:45:00,AHU_5_1,0,2.2228,76.6445,0,480.2221,83.1071,74.5383,0
05JAN15:03:00:00,AHU_5_1,0,2.2228,77.2925,0,474.1185,83.1071,74.1782,0
05JAN15:03:15:00,AHU_5_1,0,2.2662,77.2925,0,475.3392,82.369,74.1782,0
05JAN15:03:30:00,AHU_5_1,0,2.2228,77.3825,0,475.3392,82.081,73.9982,0
05JAN15:03:45:00,AHU_5_1,0,2.2228,77.5806,0,478.391,82.081,73.8902,0
05JAN15:04:00:00,AHU_5_1,0,2.2228,77.4725,0,472.8978,81.901,73.8002,0
05JAN15:04:15:00,AHU_5_1,0,2.2228,77.4725,0,472.8978,81.721,73.8002,0
05JAN15:04:30:00,AHU_5_1,0,2.2228,77.3825,0,481.4427,81.631,73.8002,0
05JAN15:04:45:00,AHU_5_1,0,2.2228,77.3825,0,487.5463,82.5491,73.7102,0
05JAN15:05:00:00,AHU_5_1,0,2.2228,76.2844,0,481.4427,82.081,74.1782,0
05JAN15:05:15:00,AHU_5_1,87.025,2.2228,79.8668,0.4617,463.7425,76.0144,72.7921,6.175
05JAN15:05:30:00,AHU_5_1,38.55,48.2453,59.0927,0.7547,515.012,72.8821,70.8659,15.465
05JAN15:05:45:00,AHU_5_1,32.295,46.1613,58.8227,0.7587,472.2875,72.342,70.5959,15.465
05JAN15:06:00:00,AHU_5_1,45.495,32.3111,61.1989,0.7547,524.7776,72.5221,70.8659,15.465
05JAN15:06:15:00,AHU_5_1,42.715,76.9877,57.5446,0.7628,525.9983,72.342,71.4239,15.875
05JAN15:06:30:00,AHU_5_1,39.46,53.9764,59.0027,0.7668,491.8187,72.072,71.784,15.875
05JAN15:06:45:00,AHU_5_1,39.51,45.8139,59.2727,0.7668,518.0638,71.874,71.604,15.875
05JAN15:07:00:00,AHU_5_1,36.99,40.7775,59.6508,0.7708,587.6438,71.784,71.4239,15.875
05JAN15:07:15:00,AHU_5_1,37.115,44.7285,59.8308,0.7708,551.0227,71.694,71.5139,15.875
05JAN15:07:30:00,AHU_5_1,41.635,46.1613,59.4528,0.7748,510.7396,71.874,71.784,15.875
05JAN15:07:45:00,AHU_5_1,34.165,50.7201,58.5527,0.7788,547.3606,72.072,72.072,15.875
05JAN15:08:00:00,AHU_5_1,40.935,43.5128,59.7408,0.7547,588.254,72.072,72.162,16.95
05JAN15:08:15:00,AHU_5_1,35.05,46.4218,59.0927,0.7587,486.3256,72.072,72.252,17.155
05JAN15:08:30:00,AHU_5_1,39.805,39.0408,60.4609,0.7507,524.7776,72.162,72.162,17.36
05JAN15:08:45:00,AHU_5_1,46.06,35.7411,60.2808,0.7507,537.595,72.072,72.252,17.675
05JAN15:09:00:00,AHU_5_1,34.58,46.5086,58.9127,0.7507,581.5403,72.252,72.252,17.88
05JAN15:09:15:00,AHU_5_1,42.415,38.5198,60.5509,0.7668,655.3925,72.072,72.252,18.45
05JAN15:09:30:00,AHU_5_1,46.955,37.1304,60.9109,0.7467,882.4426,72.162,72.162,19.155
05JAN15:09:45:00,AHU_5_1,35.145,43.7299,59.2727,0.7989,931.8811,71.874,71.964,19.155
05JAN15:10:00:00,AHU_5_1,36.895,41.6024,59.9208,0.7949,1187.618,71.694,71.964,19.155
05JAN15:10:15:00,AHU_5_1,70.585,54.975,60.9109,0.7788,838.4976,71.5139,72.072,19.155
05JAN15:10:30:00,AHU_5_1,37.675,44.8588,59.4528,0.7788,884.2737,71.3339,71.874,19.155
05JAN15:10:45:00,AHU_5_1,47.49,41.559,60.6409,0.8069,908.0774,71.5139,71.874,19.155
05JAN15:11:00:00,AHU_5_1,45.585,39.2579,60.6409,0.8069,930.6604,71.4239,71.874,19.155
05JAN15:11:15:00,AHU_5_1,37.42,36.6529,59.7408,0.8149,947.1399,71.4239,71.964,19.155
05JAN15:11:30:00,AHU_5_1,36.28,43.2523,59.4528,0.7868,1002.071,71.3339,71.964,19.155
05JAN15:11:45:00,AHU_5_1,45.16,34.7859,61.1989,0.7909,1027.706,70.9559,72.072,19.155
05JAN15:12:00:00,AHU_5_1,36.93,43.6865,59.4528,0.8189,1024.654,70.5959,72.162,19.155
05JAN15:12:15:00,AHU_5_1,32.465,44.6417,59.1827,0.823,790.2799,70.4159,72.252,19.155
05JAN15:12:30:00,AHU_5_1,53.945,47.1599,58.5527,0.8109,782.3453,70.3258,72.252,19.155
05JAN15:12:45:00,AHU_5_1,46.79,36.2187,60.9109,0.823,787.8385,70.5058,72.342,19.155
05JAN15:13:00:00,AHU_5_1,44.515,41.1249,59.6508,0.8149,770.7488,70.5058,72.432,19.155
05JAN15:13:15:00,AHU_5_1,48.075,34.5688,61.1989,0.8109,748.7761,70.6859,72.432,19.155
